geoid,measure,value,year
51660000401,employment_access_sqmi,10908,2015
51660000402,employment_access_sqmi,19887,2015
51670820100,employment_access_sqmi,8867,2015
51670820300,employment_access_sqmi,10217,2015
51670820400,employment_access_sqmi,7045,2015
51670820500,employment_access_sqmi,8364,2015
51670820600,employment_access_sqmi,7556,2015
51670820700,employment_access_sqmi,8809,2015
51670980100,employment_access_sqmi,,2015
51678930500,employment_access_sqmi,5388,2015
51680000100,employment_access_sqmi,6053,2015
51680000201,employment_access_sqmi,7807,2015
51680000202,employment_access_sqmi,12978,2015
51680000203,employment_access_sqmi,16710,2015
51680000300,employment_access_sqmi,16111,2015
51680000400,employment_access_sqmi,14946,2015
51680000500,employment_access_sqmi,16908,2015
51680000600,employment_access_sqmi,20530,2015
51680000700,employment_access_sqmi,18882,2015
51680000801,employment_access_sqmi,18883,2015
51680000802,employment_access_sqmi,13897,2015
51680000900,employment_access_sqmi,13011,2015
51680001000,employment_access_sqmi,15859,2015
51680001100,employment_access_sqmi,19066,2015
51680001400,employment_access_sqmi,12614,2015
51680001600,employment_access_sqmi,11415,2015
51680001700,employment_access_sqmi,11421,2015
51680001800,employment_access_sqmi,14123,2015
51680001900,employment_access_sqmi,11973,2015
51683910100,employment_access_sqmi,29586,2015
51683910201,employment_access_sqmi,30579,2015
51683910202,employment_access_sqmi,27504,2015
51683910301,employment_access_sqmi,27208,2015
51683910302,employment_access_sqmi,23391,2015
51683910401,employment_access_sqmi,25671,2015
51683910402,employment_access_sqmi,22202,2015
51685920100,employment_access_sqmi,23240,2015
51685920200,employment_access_sqmi,22875,2015
51690000100,employment_access_sqmi,9845,2015
51690000200,employment_access_sqmi,7560,2015
51690000300,employment_access_sqmi,10114,2015
51690000400,employment_access_sqmi,8389,2015
51690000500,employment_access_sqmi,5804,2015
51700030100,employment_access_sqmi,22934,2015
51700030300,employment_access_sqmi,16800,2015
51700030400,employment_access_sqmi,27298,2015
51700030500,employment_access_sqmi,20875,2015
51700030600,employment_access_sqmi,24609,2015
51700030800,employment_access_sqmi,32783,2015
51700030900,employment_access_sqmi,35244,2015
51700031100,employment_access_sqmi,29067,2015
51700031200,employment_access_sqmi,30757,2015
51700031300,employment_access_sqmi,24167,2015
51700031400,employment_access_sqmi,19441,2015
51700031500,employment_access_sqmi,18850,2015
51700031601,employment_access_sqmi,20587,2015
51700031602,employment_access_sqmi,26965,2015
51700031701,employment_access_sqmi,22883,2015
51700031702,employment_access_sqmi,28804,2015
51700031800,employment_access_sqmi,16784,2015
51700031901,employment_access_sqmi,18189,2015
51700031902,employment_access_sqmi,19721,2015
51700032001,employment_access_sqmi,8619,2015
51700032002,employment_access_sqmi,13305,2015
51700032005,employment_access_sqmi,11564,2015
51700032006,employment_access_sqmi,18314,2015
51700032007,employment_access_sqmi,12257,2015
51700032113,employment_access_sqmi,19981,2015
51700032114,employment_access_sqmi,22292,2015
51700032117,employment_access_sqmi,23185,2015
51700032123,employment_access_sqmi,7825,2015
51700032124,employment_access_sqmi,10918,2015
51700032126,employment_access_sqmi,25139,2015
51700032127,employment_access_sqmi,35768,2015
51700032128,employment_access_sqmi,32616,2015
51700032129,employment_access_sqmi,28580,2015
51700032130,employment_access_sqmi,19683,2015
51700032131,employment_access_sqmi,11459,2015
51700032132,employment_access_sqmi,15406,2015
51700032211,employment_access_sqmi,7772,2015
51700032212,employment_access_sqmi,18135,2015
51700032223,employment_access_sqmi,8127,2015
51700032224,employment_access_sqmi,8936,2015
51700032225,employment_access_sqmi,13125,2015
51700032226,employment_access_sqmi,8788,2015
51700032300,employment_access_sqmi,6941,2015
51700032400,employment_access_sqmi,7121,2015
51710000100,employment_access_sqmi,11793,2015
51710000201,employment_access_sqmi,10649,2015
51710000202,employment_access_sqmi,12355,2015
51710000300,employment_access_sqmi,9580,2015
51710000400,employment_access_sqmi,8395,2015
51710000500,employment_access_sqmi,10501,2015
51710000600,employment_access_sqmi,11613,2015
51710000700,employment_access_sqmi,13849,2015
51710000800,employment_access_sqmi,11764,2015
51710000901,employment_access_sqmi,15564,2015
51710000902,employment_access_sqmi,14448,2015
51710001100,employment_access_sqmi,15052,2015
51710001200,employment_access_sqmi,16750,2015
51710001300,employment_access_sqmi,17874,2015
51710001400,employment_access_sqmi,21274,2015
51710001500,employment_access_sqmi,19605,2015
51710001600,employment_access_sqmi,17807,2015
51710001700,employment_access_sqmi,21771,2015
51710002000,employment_access_sqmi,24502,2015
51710002100,employment_access_sqmi,26868,2015
51710002200,employment_access_sqmi,24708,2015
51710002300,employment_access_sqmi,27004,2015
51710002400,employment_access_sqmi,24930,2015
51710002500,employment_access_sqmi,35092,2015
51710002600,employment_access_sqmi,33846,2015
51710002700,employment_access_sqmi,45467,2015
51710002800,employment_access_sqmi,33783,2015
51710002900,employment_access_sqmi,42108,2015
51710003000,employment_access_sqmi,32675,2015
51710003100,employment_access_sqmi,28193,2015
51710003200,employment_access_sqmi,33459,2015
51710003300,employment_access_sqmi,34568,2015
51710003400,employment_access_sqmi,42713,2015
51710003501,employment_access_sqmi,56720,2015
51710003600,employment_access_sqmi,59751,2015
51710003700,employment_access_sqmi,51787,2015
51710003800,employment_access_sqmi,46519,2015
51710004001,employment_access_sqmi,70122,2015
51710004002,employment_access_sqmi,63522,2015
51710004100,employment_access_sqmi,69233,2015
51710004200,employment_access_sqmi,66734,2015
51710004300,employment_access_sqmi,48947,2015
51710004400,employment_access_sqmi,39244,2015
51710004500,employment_access_sqmi,37735,2015
51710004600,employment_access_sqmi,36303,2015
51710004700,employment_access_sqmi,62687,2015
51710004800,employment_access_sqmi,65010,2015
51710004900,employment_access_sqmi,72404,2015
51710005000,employment_access_sqmi,50583,2015
51710005100,employment_access_sqmi,34489,2015
51710005500,employment_access_sqmi,18662,2015
51710005601,employment_access_sqmi,15057,2015
51710005602,employment_access_sqmi,18793,2015
51710005701,employment_access_sqmi,21300,2015
51710005702,employment_access_sqmi,24079,2015
51710005800,employment_access_sqmi,22057,2015
51710005901,employment_access_sqmi,25412,2015
51710005902,employment_access_sqmi,31664,2015
51710005903,employment_access_sqmi,36136,2015
51710006000,employment_access_sqmi,27447,2015
51710006100,employment_access_sqmi,32594,2015
51710006200,employment_access_sqmi,39609,2015
51710006400,employment_access_sqmi,34733,2015
51710006501,employment_access_sqmi,11882,2015
51710006502,employment_access_sqmi,11803,2015
51710006601,employment_access_sqmi,16715,2015
51710006602,employment_access_sqmi,15906,2015
51710006603,employment_access_sqmi,15031,2015
51710006604,employment_access_sqmi,13681,2015
51710006605,employment_access_sqmi,18629,2015
51710006606,employment_access_sqmi,20710,2015
51710006607,employment_access_sqmi,27956,2015
51710006800,employment_access_sqmi,43014,2015
51710006901,employment_access_sqmi,45004,2015
51710006902,employment_access_sqmi,41478,2015
51710007001,employment_access_sqmi,42046,2015
51710007002,employment_access_sqmi,39347,2015
51710980100,employment_access_sqmi,,2015
51710980200,employment_access_sqmi,,2015
51710980300,employment_access_sqmi,,2015
51720960100,employment_access_sqmi,4434,2015
51730810100,employment_access_sqmi,12491,2015
51730810300,employment_access_sqmi,8817,2015
51730810400,employment_access_sqmi,9031,2015
51730810500,employment_access_sqmi,6896,2015
51730810600,employment_access_sqmi,9292,2015
51730810700,employment_access_sqmi,10113,2015
51730810900,employment_access_sqmi,8729,2015
51730811000,employment_access_sqmi,6870,2015
51730811100,employment_access_sqmi,6996,2015
51730811200,employment_access_sqmi,8245,2015
51730811300,employment_access_sqmi,12268,2015
51735340100,employment_access_sqmi,6493,2015
51735340200,employment_access_sqmi,7445,2015
51735340300,employment_access_sqmi,5760,2015
51740210200,employment_access_sqmi,29753,2015
51740210300,employment_access_sqmi,24713,2015
51740210400,employment_access_sqmi,22070,2015
51740210500,employment_access_sqmi,29452,2015
51740210600,employment_access_sqmi,37301,2015
51740210900,employment_access_sqmi,59213,2015
51740211100,employment_access_sqmi,35661,2015
51740211400,employment_access_sqmi,27894,2015
51740211500,employment_access_sqmi,24831,2015
51740211600,employment_access_sqmi,22215,2015
51740211700,employment_access_sqmi,24112,2015
51740211800,employment_access_sqmi,28976,2015
51740211900,employment_access_sqmi,26302,2015
51740212000,employment_access_sqmi,33710,2015
51740212100,employment_access_sqmi,36631,2015
51740212300,employment_access_sqmi,20111,2015
51740212400,employment_access_sqmi,19528,2015
51740212500,employment_access_sqmi,18857,2015
51740212600,employment_access_sqmi,21068,2015
51740212701,employment_access_sqmi,17838,2015
51740212702,employment_access_sqmi,18089,2015
51740212801,employment_access_sqmi,17599,2015
51740212802,employment_access_sqmi,14606,2015
51740212900,employment_access_sqmi,16561,2015
51740213001,employment_access_sqmi,14721,2015
51740213002,employment_access_sqmi,14383,2015
51740213101,employment_access_sqmi,14217,2015
51740213103,employment_access_sqmi,11290,2015
51740213104,employment_access_sqmi,11744,2015
51740213200,employment_access_sqmi,53286,2015
51740980100,employment_access_sqmi,,2015
51750010101,employment_access_sqmi,7493,2015
51750010102,employment_access_sqmi,4980,2015
51750010200,employment_access_sqmi,6300,2015
51760010200,employment_access_sqmi,40478,2015
51760010300,employment_access_sqmi,27978,2015
51760010401,employment_access_sqmi,35437,2015
51760010402,employment_access_sqmi,44621,2015
51760010500,employment_access_sqmi,33984,2015
51760010600,employment_access_sqmi,43149,2015
51760010700,employment_access_sqmi,36470,2015
51760010800,employment_access_sqmi,31552,2015
51760010900,employment_access_sqmi,45142,2015
51760011000,employment_access_sqmi,57142,2015
51760011100,employment_access_sqmi,66315,2015
51760020100,employment_access_sqmi,56962,2015
51760020200,employment_access_sqmi,44679,2015
51760020300,employment_access_sqmi,50886,2015
51760020400,employment_access_sqmi,75154,2015
51760020500,employment_access_sqmi,83794,2015
51760020600,employment_access_sqmi,65091,2015
51760020700,employment_access_sqmi,55036,2015
51760020800,employment_access_sqmi,47729,2015
51760020900,employment_access_sqmi,38235,2015
51760021000,employment_access_sqmi,26221,2015
51760021100,employment_access_sqmi,32931,2015
51760021200,employment_access_sqmi,23259,2015
51760030100,employment_access_sqmi,96114,2015
51760030200,employment_access_sqmi,99652,2015
51760030500,employment_access_sqmi,99451,2015
51760040200,employment_access_sqmi,72918,2015
51760040300,employment_access_sqmi,96775,2015
51760040400,employment_access_sqmi,79704,2015
51760040500,employment_access_sqmi,67228,2015
51760040600,employment_access_sqmi,60316,2015
51760040700,employment_access_sqmi,58103,2015
51760040800,employment_access_sqmi,47856,2015
51760040900,employment_access_sqmi,55260,2015
51760041000,employment_access_sqmi,67468,2015
51760041100,employment_access_sqmi,65415,2015
51760041200,employment_access_sqmi,98403,2015
51760041300,employment_access_sqmi,69787,2015
51760041400,employment_access_sqmi,59010,2015
51760041600,employment_access_sqmi,42352,2015
51760050100,employment_access_sqmi,57589,2015
51760050200,employment_access_sqmi,52650,2015
51760050300,employment_access_sqmi,43011,2015
51760050400,employment_access_sqmi,45328,2015
51760050500,employment_access_sqmi,40716,2015
51760050600,employment_access_sqmi,33645,2015
51760060200,employment_access_sqmi,39974,2015
51760060400,employment_access_sqmi,33786,2015
51760060500,employment_access_sqmi,33901,2015
51760060600,employment_access_sqmi,28933,2015
51760060700,employment_access_sqmi,29831,2015
51760060800,employment_access_sqmi,22721,2015
51760060900,employment_access_sqmi,19569,2015
51760061000,employment_access_sqmi,61195,2015
51760070100,employment_access_sqmi,19781,2015
51760070300,employment_access_sqmi,23333,2015
51760070400,employment_access_sqmi,25890,2015
51760070601,employment_access_sqmi,25982,2015
51760070602,employment_access_sqmi,26203,2015
51760070700,employment_access_sqmi,23916,2015
51760070801,employment_access_sqmi,17742,2015
51760070802,employment_access_sqmi,16622,2015
51760070900,employment_access_sqmi,22344,2015
51760071001,employment_access_sqmi,30382,2015
51760071002,employment_access_sqmi,28118,2015
51760071100,employment_access_sqmi,27035,2015
51770000100,employment_access_sqmi,19294,2015
51770000300,employment_access_sqmi,24323,2015
51770000400,employment_access_sqmi,20874,2015
51770000500,employment_access_sqmi,25289,2015
51770000601,employment_access_sqmi,16324,2015
51770000602,employment_access_sqmi,16247,2015
51770000900,employment_access_sqmi,18741,2015
51770001000,employment_access_sqmi,25781,2015
51770001100,employment_access_sqmi,38046,2015
51770001200,employment_access_sqmi,39124,2015
51770001800,employment_access_sqmi,26724,2015
51770001900,employment_access_sqmi,19689,2015
51770002100,employment_access_sqmi,18973,2015
51770002200,employment_access_sqmi,20278,2015
51770002300,employment_access_sqmi,21011,2015
51770002400,employment_access_sqmi,22618,2015
51770002500,employment_access_sqmi,30346,2015
51770002600,employment_access_sqmi,30051,2015
51770002700,employment_access_sqmi,29539,2015
51770002800,employment_access_sqmi,17921,2015
51770002900,employment_access_sqmi,23718,2015
51770003000,employment_access_sqmi,22556,2015
51770003100,employment_access_sqmi,18070,2015
51775010100,employment_access_sqmi,17725,2015
51775010200,employment_access_sqmi,11737,2015
51775010300,employment_access_sqmi,20919,2015
51775010501,employment_access_sqmi,18673,2015
51775010502,employment_access_sqmi,13645,2015
51790000100,employment_access_sqmi,9507,2015
51790000200,employment_access_sqmi,6509,2015
51790000300,employment_access_sqmi,6066,2015
51790000400,employment_access_sqmi,6343,2015
51790000500,employment_access_sqmi,7971,2015
51790000600,employment_access_sqmi,8600,2015
51800065100,employment_access_sqmi,10812,2015
51800065200,employment_access_sqmi,12869,2015
51800065300,employment_access_sqmi,11447,2015
51800065400,employment_access_sqmi,10399,2015
51800065500,employment_access_sqmi,9838,2015
51800075101,employment_access_sqmi,11519,2015
51800075102,employment_access_sqmi,8980,2015
51800075201,employment_access_sqmi,4842,2015
51800075202,employment_access_sqmi,5025,2015
51800075203,employment_access_sqmi,6052,2015
51800075204,employment_access_sqmi,7917,2015
51800075301,employment_access_sqmi,5157,2015
51800075302,employment_access_sqmi,3646,2015
51800075401,employment_access_sqmi,10378,2015
51800075402,employment_access_sqmi,7259,2015
51800075403,employment_access_sqmi,5919,2015
51800075404,employment_access_sqmi,4584,2015
51800075405,employment_access_sqmi,2779,2015
51800075501,employment_access_sqmi,6657,2015
51800075502,employment_access_sqmi,5474,2015
51800075601,employment_access_sqmi,5109,2015
51800075602,employment_access_sqmi,2447,2015
51800075701,employment_access_sqmi,4888,2015
51800075702,employment_access_sqmi,3268,2015
51800075703,employment_access_sqmi,2388,2015
51800075801,employment_access_sqmi,1906,2015
51800075802,employment_access_sqmi,1547,2015
51800075803,employment_access_sqmi,1773,2015
51810040000,employment_access_sqmi,14361,2015
51810040200,employment_access_sqmi,34506,2015
51810040402,employment_access_sqmi,30137,2015
51810040403,employment_access_sqmi,21301,2015
51810040404,employment_access_sqmi,24091,2015
51810040600,employment_access_sqmi,40265,2015
51810040801,employment_access_sqmi,25048,2015
51810040802,employment_access_sqmi,32491,2015
51810041002,employment_access_sqmi,40617,2015
51810041003,employment_access_sqmi,33538,2015
51810041004,employment_access_sqmi,38278,2015
51810041200,employment_access_sqmi,19213,2015
51810041400,employment_access_sqmi,15537,2015
51810041600,employment_access_sqmi,22628,2015
51810041801,employment_access_sqmi,12357,2015
51810041802,employment_access_sqmi,10743,2015
51810042000,employment_access_sqmi,13426,2015
51810042201,employment_access_sqmi,17901,2015
51810042202,employment_access_sqmi,22163,2015
51810042400,employment_access_sqmi,26563,2015
51810042600,employment_access_sqmi,26455,2015
51810042801,employment_access_sqmi,31519,2015
51810042802,employment_access_sqmi,36699,2015
51810043002,employment_access_sqmi,11060,2015
51810043003,employment_access_sqmi,10360,2015
51810043004,employment_access_sqmi,8694,2015
51810043200,employment_access_sqmi,6595,2015
51810043400,employment_access_sqmi,6295,2015
51810043600,employment_access_sqmi,9216,2015
51810043800,employment_access_sqmi,13146,2015
51810044001,employment_access_sqmi,18144,2015
51810044003,employment_access_sqmi,13497,2015
51810044004,employment_access_sqmi,16118,2015
51810044200,employment_access_sqmi,15021,2015
51810044401,employment_access_sqmi,16992,2015
51810044402,employment_access_sqmi,19878,2015
51810044600,employment_access_sqmi,17008,2015
51810044805,employment_access_sqmi,20427,2015
51810044806,employment_access_sqmi,19367,2015
51810044807,employment_access_sqmi,22026,2015
51810044808,employment_access_sqmi,21659,2015
51810045000,employment_access_sqmi,13861,2015
51810045200,employment_access_sqmi,8968,2015
51810045405,employment_access_sqmi,22813,2015
51810045406,employment_access_sqmi,21963,2015
51810045407,employment_access_sqmi,30184,2015
51810045408,employment_access_sqmi,12940,2015
51810045412,employment_access_sqmi,4835,2015
51810045414,employment_access_sqmi,27026,2015
51810045415,employment_access_sqmi,35159,2015
51810045417,employment_access_sqmi,16949,2015
51810045420,employment_access_sqmi,9409,2015
51810045421,employment_access_sqmi,24263,2015
51810045422,employment_access_sqmi,24007,2015
51810045423,employment_access_sqmi,21628,2015
51810045424,employment_access_sqmi,12069,2015
51810045425,employment_access_sqmi,12911,2015
51810045426,employment_access_sqmi,10017,2015
51810045427,employment_access_sqmi,8325,2015
51810045428,employment_access_sqmi,9966,2015
51810045601,employment_access_sqmi,31845,2015
51810045603,employment_access_sqmi,36068,2015
51810045604,employment_access_sqmi,34446,2015
51810045801,employment_access_sqmi,31244,2015
51810045803,employment_access_sqmi,29527,2015
51810045805,employment_access_sqmi,27961,2015
51810045806,employment_access_sqmi,25886,2015
51810045807,employment_access_sqmi,28004,2015
51810045808,employment_access_sqmi,25367,2015
51810045809,employment_access_sqmi,23599,2015
51810045810,employment_access_sqmi,22222,2015
51810046002,employment_access_sqmi,29571,2015
51810046005,employment_access_sqmi,35685,2015
51810046006,employment_access_sqmi,26860,2015
51810046009,employment_access_sqmi,39958,2015
51810046010,employment_access_sqmi,42738,2015
51810046011,employment_access_sqmi,25352,2015
51810046012,employment_access_sqmi,22633,2015
51810046013,employment_access_sqmi,20724,2015
51810046014,employment_access_sqmi,18809,2015
51810046015,employment_access_sqmi,15823,2015
51810046016,employment_access_sqmi,9651,2015
51810046204,employment_access_sqmi,29855,2015
51810046206,employment_access_sqmi,26893,2015
51810046207,employment_access_sqmi,25859,2015
51810046211,employment_access_sqmi,23885,2015
51810046212,employment_access_sqmi,21448,2015
51810046213,employment_access_sqmi,19424,2015
51810046214,employment_access_sqmi,18718,2015
51810046216,employment_access_sqmi,13639,2015
51810046217,employment_access_sqmi,15070,2015
51810046219,employment_access_sqmi,20685,2015
51810046220,employment_access_sqmi,30113,2015
51810046221,employment_access_sqmi,29623,2015
51810046222,employment_access_sqmi,19019,2015
51810046223,employment_access_sqmi,21396,2015
51810046224,employment_access_sqmi,15579,2015
51810046225,employment_access_sqmi,16456,2015
51810046400,employment_access_sqmi,3075,2015
51820003100,employment_access_sqmi,8514,2015
51820003200,employment_access_sqmi,6502,2015
51820003300,employment_access_sqmi,7631,2015
51820003400,employment_access_sqmi,8277,2015
51820003500,employment_access_sqmi,8742,2015
51830370100,employment_access_sqmi,11390,2015
51830370200,employment_access_sqmi,10916,2015
51830370300,employment_access_sqmi,14277,2015
51840000100,employment_access_sqmi,19418,2015
51840000201,employment_access_sqmi,21593,2015
51840000202,employment_access_sqmi,20802,2015
51840000301,employment_access_sqmi,22499,2015
51840000302,employment_access_sqmi,16656,2015
51001090100,employment_access_sqmi,2112,2019
51001090200,employment_access_sqmi,2869,2019
51001090300,employment_access_sqmi,1680,2019
51001090400,employment_access_sqmi,2139,2019
51001090500,employment_access_sqmi,2421,2019
51001090600,employment_access_sqmi,2118,2019
51001090700,employment_access_sqmi,2004,2019
51001090800,employment_access_sqmi,1803,2019
51001980100,employment_access_sqmi,,2019
51001980200,employment_access_sqmi,,2019
51003010100,employment_access_sqmi,3029,2019
51003010201,employment_access_sqmi,3999,2019
51003010202,employment_access_sqmi,6170,2019
51003010300,employment_access_sqmi,8557,2019
51003010401,employment_access_sqmi,3841,2019
51003010402,employment_access_sqmi,4688,2019
51003010500,employment_access_sqmi,16336,2019
51003010601,employment_access_sqmi,29884,2019
51003010602,employment_access_sqmi,18929,2019
51003010700,employment_access_sqmi,35179,2019
51003010800,employment_access_sqmi,24895,2019
51003010901,employment_access_sqmi,23227,2019
51003010902,employment_access_sqmi,26982,2019
51003010903,employment_access_sqmi,35851,2019
51003011000,employment_access_sqmi,6535,2019
51003011100,employment_access_sqmi,3390,2019
51003011201,employment_access_sqmi,2710,2019
51003011202,employment_access_sqmi,4456,2019
51003011301,employment_access_sqmi,4602,2019
51003011302,employment_access_sqmi,15314,2019
51003011303,employment_access_sqmi,15909,2019
51003011400,employment_access_sqmi,2079,2019
51005070100,employment_access_sqmi,2198,2019
51005080100,employment_access_sqmi,1637,2019
51005080201,employment_access_sqmi,2133,2019
51005080202,employment_access_sqmi,2386,2019
51005080301,employment_access_sqmi,1624,2019
51005080302,employment_access_sqmi,1499,2019
51007930100,employment_access_sqmi,2327,2019
51007930200,employment_access_sqmi,2581,2019
51009010100,employment_access_sqmi,1858,2019
51009010200,employment_access_sqmi,2997,2019
51009010300,employment_access_sqmi,2643,2019
51009010401,employment_access_sqmi,2780,2019
51009010402,employment_access_sqmi,3726,2019
51009010502,employment_access_sqmi,12232,2019
51009010503,employment_access_sqmi,9753,2019
51009010504,employment_access_sqmi,6154,2019
51009010600,employment_access_sqmi,3488,2019
51011040100,employment_access_sqmi,2447,2019
51011040200,employment_access_sqmi,2000,2019
51011040300,employment_access_sqmi,1687,2019
51013100100,employment_access_sqmi,74031,2019
51013100200,employment_access_sqmi,77682,2019
51013100300,employment_access_sqmi,74117,2019
51013100400,employment_access_sqmi,106000,2019
51013100500,employment_access_sqmi,115950,2019
51013100600,employment_access_sqmi,141151,2019
51013100700,employment_access_sqmi,120258,2019
51013100800,employment_access_sqmi,102180,2019
51013100900,employment_access_sqmi,105686,2019
51013101000,employment_access_sqmi,89221,2019
51013101100,employment_access_sqmi,80140,2019
51013101200,employment_access_sqmi,89794,2019
51013101300,employment_access_sqmi,115364,2019
51013101401,employment_access_sqmi,125207,2019
51013101402,employment_access_sqmi,134868,2019
51013101403,employment_access_sqmi,136646,2019
51013101404,employment_access_sqmi,144370,2019
51013101500,employment_access_sqmi,168129,2019
51013101601,employment_access_sqmi,201019,2019
51013101602,employment_access_sqmi,186419,2019
51013101603,employment_access_sqmi,216565,2019
51013101701,employment_access_sqmi,186780,2019
51013101702,employment_access_sqmi,219567,2019
51013101703,employment_access_sqmi,204758,2019
51013101801,employment_access_sqmi,164988,2019
51013101802,employment_access_sqmi,175621,2019
51013101803,employment_access_sqmi,160973,2019
51013101900,employment_access_sqmi,151428,2019
51013102001,employment_access_sqmi,129863,2019
51013102002,employment_access_sqmi,141316,2019
51013102003,employment_access_sqmi,128493,2019
51013102100,employment_access_sqmi,94269,2019
51013102200,employment_access_sqmi,91876,2019
51013102301,employment_access_sqmi,116031,2019
51013102302,employment_access_sqmi,103699,2019
51013102400,employment_access_sqmi,135698,2019
51013102500,employment_access_sqmi,129255,2019
51013102600,employment_access_sqmi,101360,2019
51013102701,employment_access_sqmi,97812,2019
51013102702,employment_access_sqmi,95512,2019
51013102801,employment_access_sqmi,91811,2019
51013102802,employment_access_sqmi,91830,2019
51013102901,employment_access_sqmi,88573,2019
51013102902,employment_access_sqmi,88094,2019
51013103000,employment_access_sqmi,83836,2019
51013103100,employment_access_sqmi,100525,2019
51013103200,employment_access_sqmi,116423,2019
51013103300,employment_access_sqmi,130006,2019
51013103401,employment_access_sqmi,158856,2019
51013103402,employment_access_sqmi,142239,2019
51013103501,employment_access_sqmi,144874,2019
51013103502,employment_access_sqmi,152759,2019
51013103503,employment_access_sqmi,157252,2019
51013103601,employment_access_sqmi,134873,2019
51013103602,employment_access_sqmi,138539,2019
51013103700,employment_access_sqmi,125980,2019
51013103800,employment_access_sqmi,107312,2019
51013980100,employment_access_sqmi,,2019
51013980200,employment_access_sqmi,147183,2019
51015070100,employment_access_sqmi,1619,2019
51015070200,employment_access_sqmi,2112,2019
51015070300,employment_access_sqmi,3374,2019
51015070400,employment_access_sqmi,2561,2019
51015070500,employment_access_sqmi,2978,2019
51015070600,employment_access_sqmi,5372,2019
51015070700,employment_access_sqmi,4604,2019
51015070800,employment_access_sqmi,2147,2019
51015070900,employment_access_sqmi,4161,2019
51015071000,employment_access_sqmi,2028,2019
51015071101,employment_access_sqmi,4778,2019
51015071102,employment_access_sqmi,3399,2019
51015071200,employment_access_sqmi,3845,2019
51017920100,employment_access_sqmi,1774,2019
51019030101,employment_access_sqmi,4247,2019
51019030103,employment_access_sqmi,8897,2019
51019030104,employment_access_sqmi,5472,2019
51019030201,employment_access_sqmi,3441,2019
51019030202,employment_access_sqmi,2252,2019
51019030300,employment_access_sqmi,2211,2019
51019030401,employment_access_sqmi,2431,2019
51019030402,employment_access_sqmi,2656,2019
51019030501,employment_access_sqmi,2053,2019
51019030503,employment_access_sqmi,1815,2019
51019030504,employment_access_sqmi,2201,2019
51019030601,employment_access_sqmi,2286,2019
51019030602,employment_access_sqmi,3725,2019
51019030603,employment_access_sqmi,3089,2019
51019030604,employment_access_sqmi,2360,2019
51019030605,employment_access_sqmi,2260,2019
51019050100,employment_access_sqmi,5882,2019
51021040100,employment_access_sqmi,1936,2019
51021040200,employment_access_sqmi,1829,2019
51023040100,employment_access_sqmi,1659,2019
51023040200,employment_access_sqmi,1900,2019
51023040301,employment_access_sqmi,3036,2019
51023040302,employment_access_sqmi,4399,2019
51023040401,employment_access_sqmi,2861,2019
51023040402,employment_access_sqmi,8516,2019
51023040501,employment_access_sqmi,4668,2019
51023040502,employment_access_sqmi,3941,2019
51025930100,employment_access_sqmi,1774,2019
51025930201,employment_access_sqmi,1995,2019
51025930202,employment_access_sqmi,,2019
51025930203,employment_access_sqmi,2324,2019
51025930300,employment_access_sqmi,1675,2019
51027010100,employment_access_sqmi,1478,2019
51027010200,employment_access_sqmi,1429,2019
51027010300,employment_access_sqmi,1617,2019
51027010400,employment_access_sqmi,2057,2019
51027010500,employment_access_sqmi,1437,2019
51027010600,employment_access_sqmi,1943,2019
51027010700,employment_access_sqmi,1417,2019
51029930101,employment_access_sqmi,1845,2019
51029930102,employment_access_sqmi,2006,2019
51029930201,employment_access_sqmi,2286,2019
51029930202,employment_access_sqmi,1984,2019
51031020101,employment_access_sqmi,4744,2019
51031020102,employment_access_sqmi,2076,2019
51031020200,employment_access_sqmi,5174,2019
51031020300,employment_access_sqmi,8455,2019
51031020401,employment_access_sqmi,7781,2019
51031020402,employment_access_sqmi,6126,2019
51031020403,employment_access_sqmi,3280,2019
51031020500,employment_access_sqmi,2842,2019
51031020600,employment_access_sqmi,2392,2019
51031020700,employment_access_sqmi,4259,2019
51031020800,employment_access_sqmi,1877,2019
51031020900,employment_access_sqmi,1839,2019
51033030100,employment_access_sqmi,3774,2019
51033030201,employment_access_sqmi,3623,2019
51033030202,employment_access_sqmi,2787,2019
51033030300,employment_access_sqmi,3731,2019
51033030400,employment_access_sqmi,3172,2019
51033030500,employment_access_sqmi,3377,2019
51033030600,employment_access_sqmi,3679,2019
51035080100,employment_access_sqmi,2550,2019
51035080200,employment_access_sqmi,2304,2019
51035080300,employment_access_sqmi,1817,2019
51035080400,employment_access_sqmi,2276,2019
51035080500,employment_access_sqmi,1834,2019
51035080601,employment_access_sqmi,1852,2019
51035080602,employment_access_sqmi,2080,2019
51036600100,employment_access_sqmi,4150,2019
51036600200,employment_access_sqmi,3074,2019
51036600300,employment_access_sqmi,2802,2019
51037930100,employment_access_sqmi,1853,2019
51037930200,employment_access_sqmi,1617,2019
51037930300,employment_access_sqmi,1712,2019
51041100106,employment_access_sqmi,27390,2019
51041100107,employment_access_sqmi,30635,2019
51041100205,employment_access_sqmi,15454,2019
51041100206,employment_access_sqmi,14037,2019
51041100208,employment_access_sqmi,14381,2019
51041100209,employment_access_sqmi,19966,2019
51041100210,employment_access_sqmi,23400,2019
51041100300,employment_access_sqmi,18220,2019
51041100403,employment_access_sqmi,13197,2019
51041100404,employment_access_sqmi,12703,2019
51041100405,employment_access_sqmi,15874,2019
