geoid,measure,measure_type,region_name,region_type,value,year,moe
51153900202,gini_index,index,"Census Tract 9002.02, Prince William County, Virginia",tract,0.3674,2015,0.0327
51153900203,gini_index,index,"Census Tract 9002.03, Prince William County, Virginia",tract,0.3131,2015,0.0326
51153900410,gini_index,index,"Census Tract 9004.10, Prince William County, Virginia",tract,0.4048,2015,0.0379
51153900407,gini_index,index,"Census Tract 9004.07, Prince William County, Virginia",tract,0.3435,2015,0.0344
51153900408,gini_index,index,"Census Tract 9004.08, Prince William County, Virginia",tract,0.3555,2015,0.0432
51059421600,gini_index,index,"Census Tract 4216, Fairfax County, Virginia",tract,0.375,2015,0.0479
51059491402,gini_index,index,"Census Tract 4914.02, Fairfax County, Virginia",tract,0.3349,2015,0.0733
51059491403,gini_index,index,"Census Tract 4914.03, Fairfax County, Virginia",tract,0.3033,2015,0.0416
51059491404,gini_index,index,"Census Tract 4914.04, Fairfax County, Virginia",tract,0.338,2015,0.0458
51059491405,gini_index,index,"Census Tract 4914.05, Fairfax County, Virginia",tract,0.2539,2015,0.0353
51059420600,gini_index,index,"Census Tract 4206, Fairfax County, Virginia",tract,0.369,2015,0.0855
51059431300,gini_index,index,"Census Tract 4313, Fairfax County, Virginia",tract,0.2575,2015,0.023
51059440100,gini_index,index,"Census Tract 4401, Fairfax County, Virginia",tract,0.3978,2015,0.0339
51059450300,gini_index,index,"Census Tract 4503, Fairfax County, Virginia",tract,0.387,2015,0.0329
51683910201,gini_index,index,"Census Tract 9102.01, Manassas city, Virginia",tract,0.4739,2015,0.1099
51683910202,gini_index,index,"Census Tract 9102.02, Manassas city, Virginia",tract,0.3109,2015,0.0328
51683910301,gini_index,index,"Census Tract 9103.01, Manassas city, Virginia",tract,0.4299,2015,0.043
51683910302,gini_index,index,"Census Tract 9103.02, Manassas city, Virginia",tract,0.349,2015,0.0516
51059415401,gini_index,index,"Census Tract 4154.01, Fairfax County, Virginia",tract,0.4096,2015,0.057
51059420201,gini_index,index,"Census Tract 4202.01, Fairfax County, Virginia",tract,0.3542,2015,0.0409
51059415402,gini_index,index,"Census Tract 4154.02, Fairfax County, Virginia",tract,0.4624,2015,0.0498
51059420202,gini_index,index,"Census Tract 4202.02, Fairfax County, Virginia",tract,0.2927,2015,0.0364
51059420501,gini_index,index,"Census Tract 4205.01, Fairfax County, Virginia",tract,0.3924,2015,0.0539
51059420203,gini_index,index,"Census Tract 4202.03, Fairfax County, Virginia",tract,0.3353,2015,0.038
51059420503,gini_index,index,"Census Tract 4205.03, Fairfax County, Virginia",tract,0.3673,2015,0.044
51059421001,gini_index,index,"Census Tract 4210.01, Fairfax County, Virginia",tract,0.3394,2015,0.0231
51059421101,gini_index,index,"Census Tract 4211.01, Fairfax County, Virginia",tract,0.2888,2015,0.0445
51059420502,gini_index,index,"Census Tract 4205.02, Fairfax County, Virginia",tract,0.3593,2015,0.0569
51059421002,gini_index,index,"Census Tract 4210.02, Fairfax County, Virginia",tract,0.3769,2015,0.0411
51059421103,gini_index,index,"Census Tract 4211.03, Fairfax County, Virginia",tract,0.3031,2015,0.0391
51059421701,gini_index,index,"Census Tract 4217.01, Fairfax County, Virginia",tract,0.3497,2015,0.0357
51059421702,gini_index,index,"Census Tract 4217.02, Fairfax County, Virginia",tract,0.3067,2015,0.0402
51059422101,gini_index,index,"Census Tract 4221.01, Fairfax County, Virginia",tract,0.3706,2015,0.0415
51059422102,gini_index,index,"Census Tract 4221.02, Fairfax County, Virginia",tract,0.3477,2015,0.0403
51059422201,gini_index,index,"Census Tract 4222.01, Fairfax County, Virginia",tract,0.337,2015,0.0265
51059422202,gini_index,index,"Census Tract 4222.02, Fairfax County, Virginia",tract,0.3423,2015,0.0374
51059422301,gini_index,index,"Census Tract 4223.01, Fairfax County, Virginia",tract,0.3396,2015,0.0383
51059421102,gini_index,index,"Census Tract 4211.02, Fairfax County, Virginia",tract,0.3747,2015,0.0518
51059422302,gini_index,index,"Census Tract 4223.02, Fairfax County, Virginia",tract,0.3438,2015,0.0488
51059422401,gini_index,index,"Census Tract 4224.01, Fairfax County, Virginia",tract,0.275,2015,0.0346
51059422402,gini_index,index,"Census Tract 4224.02, Fairfax County, Virginia",tract,0.3359,2015,0.0535
51059422403,gini_index,index,"Census Tract 4224.03, Fairfax County, Virginia",tract,0.3383,2015,0.0332
51059430102,gini_index,index,"Census Tract 4301.02, Fairfax County, Virginia",tract,0.4824,2015,0.0897
51059430202,gini_index,index,"Census Tract 4302.02, Fairfax County, Virginia",tract,0.3237,2015,0.0416
51059430203,gini_index,index,"Census Tract 4302.03, Fairfax County, Virginia",tract,0.3235,2015,0.0322
51059430101,gini_index,index,"Census Tract 4301.01, Fairfax County, Virginia",tract,0.2988,2015,0.025
51059430201,gini_index,index,"Census Tract 4302.01, Fairfax County, Virginia",tract,0.2759,2015,0.0368
51059460702,gini_index,index,"Census Tract 4607.02, Fairfax County, Virginia",tract,0.3528,2015,0.0389
51059461201,gini_index,index,"Census Tract 4612.01, Fairfax County, Virginia",tract,0.4456,2015,0.0428
51059461202,gini_index,index,"Census Tract 4612.02, Fairfax County, Virginia",tract,0.3414,2015,0.0425
51059461601,gini_index,index,"Census Tract 4616.01, Fairfax County, Virginia",tract,0.3351,2015,0.0395
51059461602,gini_index,index,"Census Tract 4616.02, Fairfax County, Virginia",tract,0.3021,2015,0.0405
51059471303,gini_index,index,"Census Tract 4713.03, Fairfax County, Virginia",tract,0.4183,2015,0.0567
51059471304,gini_index,index,"Census Tract 4713.04, Fairfax County, Virginia",tract,0.3675,2015,0.0571
51059471401,gini_index,index,"Census Tract 4714.01, Fairfax County, Virginia",tract,0.4329,2015,0.0475
51059480201,gini_index,index,"Census Tract 4802.01, Fairfax County, Virginia",tract,0.4575,2015,0.0412
51059480202,gini_index,index,"Census Tract 4802.02, Fairfax County, Virginia",tract,0.3754,2015,0.0399
51059480203,gini_index,index,"Census Tract 4802.03, Fairfax County, Virginia",tract,0.4186,2015,0.0611
51510200900,gini_index,index,"Census Tract 2009, Alexandria city, Virginia",tract,0.422,2015,0.0441
51510201300,gini_index,index,"Census Tract 2013, Alexandria city, Virginia",tract,0.3462,2015,0.0335
51510201400,gini_index,index,"Census Tract 2014, Alexandria city, Virginia",tract,0.4036,2015,0.0432
51510201100,gini_index,index,"Census Tract 2011, Alexandria city, Virginia",tract,0.3848,2015,0.0355
51510201000,gini_index,index,"Census Tract 2010, Alexandria city, Virginia",tract,0.3129,2015,0.0363
51153901005,gini_index,index,"Census Tract 9010.05, Prince William County, Virginia",tract,0.2565,2015,0.025
51153901100,gini_index,index,"Census Tract 9011, Prince William County, Virginia",tract,0.3518,2015,0.0393
51153900901,gini_index,index,"Census Tract 9009.01, Prince William County, Virginia",tract,0.3549,2015,0.0356
51153901209,gini_index,index,"Census Tract 9012.09, Prince William County, Virginia",tract,0.3973,2015,0.0388
51153901212,gini_index,index,"Census Tract 9012.12, Prince William County, Virginia",tract,0.3558,2015,0.0406
51153901221,gini_index,index,"Census Tract 9012.21, Prince William County, Virginia",tract,0.3652,2015,0.0403
51153900600,gini_index,index,"Census Tract 9006, Prince William County, Virginia",tract,0.3624,2015,0.0369
51153900404,gini_index,index,"Census Tract 9004.04, Prince William County, Virginia",tract,0.3439,2015,0.0401
51153901222,gini_index,index,"Census Tract 9012.22, Prince William County, Virginia",tract,0.3143,2015,0.0339
51153901403,gini_index,index,"Census Tract 9014.03, Prince William County, Virginia",tract,0.361,2015,0.0354
51153901702,gini_index,index,"Census Tract 9017.02, Prince William County, Virginia",tract,0.4,2015,0.0648
51153901001,gini_index,index,"Census Tract 9010.01, Prince William County, Virginia",tract,0.3654,2015,0.043
51059432300,gini_index,index,"Census Tract 4323, Fairfax County, Virginia",tract,0.3435,2015,0.0374
51059440300,gini_index,index,"Census Tract 4403, Fairfax County, Virginia",tract,0.3346,2015,0.0244
51059420700,gini_index,index,"Census Tract 4207, Fairfax County, Virginia",tract,0.4412,2015,0.0554
51059451300,gini_index,index,"Census Tract 4513, Fairfax County, Virginia",tract,0.3537,2015,0.0373
51059422000,gini_index,index,"Census Tract 4220, Fairfax County, Virginia",tract,0.3493,2015,0.0422
51059432600,gini_index,index,"Census Tract 4326, Fairfax County, Virginia",tract,0.2719,2015,0.0233
51059451400,gini_index,index,"Census Tract 4514, Fairfax County, Virginia",tract,0.5313,2015,0.0991
51059460400,gini_index,index,"Census Tract 4604, Fairfax County, Virginia",tract,0.4907,2015,0.0546
51059480100,gini_index,index,"Census Tract 4801, Fairfax County, Virginia",tract,0.4656,2015,0.0387
51059492300,gini_index,index,"Census Tract 4923, Fairfax County, Virginia",tract,0.3438,2015,0.0368
51059481600,gini_index,index,"Census Tract 4816, Fairfax County, Virginia",tract,0.4052,2015,0.0655
51059452200,gini_index,index,"Census Tract 4522, Fairfax County, Virginia",tract,0.4192,2015,0.058
51059452700,gini_index,index,"Census Tract 4527, Fairfax County, Virginia",tract,0.4818,2015,0.0365
51059460800,gini_index,index,"Census Tract 4608, Fairfax County, Virginia",tract,0.4238,2015,0.0434
51059415800,gini_index,index,"Census Tract 4158, Fairfax County, Virginia",tract,0.3135,2015,0.0295
51059421200,gini_index,index,"Census Tract 4212, Fairfax County, Virginia",tract,0.2956,2015,0.0538
51059431400,gini_index,index,"Census Tract 4314, Fairfax County, Virginia",tract,0.327,2015,0.028
51059440600,gini_index,index,"Census Tract 4406, Fairfax County, Virginia",tract,0.361,2015,0.0276
51059440800,gini_index,index,"Census Tract 4408, Fairfax County, Virginia",tract,0.3763,2015,0.0437
51059450200,gini_index,index,"Census Tract 4502, Fairfax County, Virginia",tract,0.3861,2015,0.0369
51059450500,gini_index,index,"Census Tract 4505, Fairfax County, Virginia",tract,0.3823,2015,0.0374
51059460600,gini_index,index,"Census Tract 4606, Fairfax County, Virginia",tract,0.3888,2015,0.0429
51059461700,gini_index,index,"Census Tract 4617, Fairfax County, Virginia",tract,0.3684,2015,0.0344
51059470100,gini_index,index,"Census Tract 4701, Fairfax County, Virginia",tract,0.4934,2015,0.0386
51059471000,gini_index,index,"Census Tract 4710, Fairfax County, Virginia",tract,0.3232,2015,0.0308
51059415700,gini_index,index,"Census Tract 4157, Fairfax County, Virginia",tract,0.3541,2015,0.0451
51059420400,gini_index,index,"Census Tract 4204, Fairfax County, Virginia",tract,0.3632,2015,0.0381
51059420800,gini_index,index,"Census Tract 4208, Fairfax County, Virginia",tract,0.3535,2015,0.0357
51059430801,gini_index,index,"Census Tract 4308.01, Fairfax County, Virginia",tract,0.3668,2015,0.0915
51059430901,gini_index,index,"Census Tract 4309.01, Fairfax County, Virginia",tract,0.3735,2015,0.0464
51059430902,gini_index,index,"Census Tract 4309.02, Fairfax County, Virginia",tract,0.3519,2015,0.0411
51683910401,gini_index,index,"Census Tract 9104.01, Manassas city, Virginia",tract,0.3451,2015,0.0488
51683910402,gini_index,index,"Census Tract 9104.02, Manassas city, Virginia",tract,0.3852,2015,0.0372
51059461801,gini_index,index,"Census Tract 4618.01, Fairfax County, Virginia",tract,0.3124,2015,0.0457
51059461802,gini_index,index,"Census Tract 4618.02, Fairfax County, Virginia",tract,0.3378,2015,0.0352
51059461901,gini_index,index,"Census Tract 4619.01, Fairfax County, Virginia",tract,0.3996,2015,0.0367
51059461902,gini_index,index,"Census Tract 4619.02, Fairfax County, Virginia",tract,0.365,2015,0.0554
51059471201,gini_index,index,"Census Tract 4712.01, Fairfax County, Virginia",tract,0.4022,2015,0.0507
51059471202,gini_index,index,"Census Tract 4712.02, Fairfax County, Virginia",tract,0.3473,2015,0.0528
51059471301,gini_index,index,"Census Tract 4713.01, Fairfax County, Virginia",tract,0.3531,2015,0.0456
51153900409,gini_index,index,"Census Tract 9004.09, Prince William County, Virginia",tract,0.3107,2015,0.0335
51153900702,gini_index,index,"Census Tract 9007.02, Prince William County, Virginia",tract,0.395,2015,0.0641
51153900501,gini_index,index,"Census Tract 9005.01, Prince William County, Virginia",tract,0.3638,2015,0.0402
51153900502,gini_index,index,"Census Tract 9005.02, Prince William County, Virginia",tract,0.3142,2015,0.0578
51153900701,gini_index,index,"Census Tract 9007.01, Prince William County, Virginia",tract,0.348,2015,0.0378
51153900801,gini_index,index,"Census Tract 9008.01, Prince William County, Virginia",tract,0.2627,2015,0.0208
51153900802,gini_index,index,"Census Tract 9008.02, Prince William County, Virginia",tract,0.4112,2015,0.0474
51153900904,gini_index,index,"Census Tract 9009.04, Prince William County, Virginia",tract,0.3093,2015,0.0344
51153900905,gini_index,index,"Census Tract 9009.05, Prince William County, Virginia",tract,0.4219,2015,0.0455
51153901009,gini_index,index,"Census Tract 9010.09, Prince William County, Virginia",tract,0.3096,2015,0.0332
51153901011,gini_index,index,"Census Tract 9010.11, Prince William County, Virginia",tract,0.3171,2015,0.0518
51153901012,gini_index,index,"Census Tract 9010.12, Prince William County, Virginia",tract,0.3672,2015,0.0354
51153901010,gini_index,index,"Census Tract 9010.10, Prince William County, Virginia",tract,0.2725,2015,0.0344
51153901224,gini_index,index,"Census Tract 9012.24, Prince William County, Virginia",tract,0.3419,2015,0.0437
51153901225,gini_index,index,"Census Tract 9012.25, Prince William County, Virginia",tract,0.3488,2015,0.0293
51153901226,gini_index,index,"Census Tract 9012.26, Prince William County, Virginia",tract,0.3377,2015,0.0442
51153901227,gini_index,index,"Census Tract 9012.27, Prince William County, Virginia",tract,0.2965,2015,0.0345
51153901229,gini_index,index,"Census Tract 9012.29, Prince William County, Virginia",tract,0.3336,2015,0.0709
51153901230,gini_index,index,"Census Tract 9012.30, Prince William County, Virginia",tract,0.2857,2015,0.0526
51153901231,gini_index,index,"Census Tract 9012.31, Prince William County, Virginia",tract,0.3657,2015,0.0496
51153901228,gini_index,index,"Census Tract 9012.28, Prince William County, Virginia",tract,0.3376,2015,0.045
51153901232,gini_index,index,"Census Tract 9012.32, Prince William County, Virginia",tract,0.2905,2015,0.0279
51153901233,gini_index,index,"Census Tract 9012.33, Prince William County, Virginia",tract,0.3198,2015,0.0308
51153901234,gini_index,index,"Census Tract 9012.34, Prince William County, Virginia",tract,0.3817,2015,0.0466
51153901235,gini_index,index,"Census Tract 9012.35, Prince William County, Virginia",tract,0.3594,2015,0.039
51153901236,gini_index,index,"Census Tract 9012.36, Prince William County, Virginia",tract,0.3645,2015,0.0535
51153901237,gini_index,index,"Census Tract 9012.37, Prince William County, Virginia",tract,0.3691,2015,0.0406
51153901303,gini_index,index,"Census Tract 9013.03, Prince William County, Virginia",tract,0.2582,2015,0.0285
51153901304,gini_index,index,"Census Tract 9013.04, Prince William County, Virginia",tract,0.3599,2015,0.061
51153901305,gini_index,index,"Census Tract 9013.05, Prince William County, Virginia",tract,0.3985,2015,0.0403
51153901306,gini_index,index,"Census Tract 9013.06, Prince William County, Virginia",tract,0.3187,2015,0.0239
51153901407,gini_index,index,"Census Tract 9014.07, Prince William County, Virginia",tract,0.3843,2015,0.0452
51153901602,gini_index,index,"Census Tract 9016.02, Prince William County, Virginia",tract,0.3458,2015,0.0298
51153901701,gini_index,index,"Census Tract 9017.01, Prince William County, Virginia",tract,0.3725,2015,0.038
51153900300,gini_index,index,"Census Tract 9003, Prince William County, Virginia",tract,0.3532,2015,0.0292
51153900403,gini_index,index,"Census Tract 9004.03, Prince William County, Virginia",tract,0.442,2015,0.0373
51153901203,gini_index,index,"Census Tract 9012.03, Prince William County, Virginia",tract,0.4242,2015,0.0876
51153901219,gini_index,index,"Census Tract 9012.19, Prince William County, Virginia",tract,0.3241,2015,0.0351
51153901900,gini_index,index,"Census Tract 9019, Prince William County, Virginia",tract,0.3852,2015,0.0409
51059491501,gini_index,index,"Census Tract 4915.01, Fairfax County, Virginia",tract,0.3607,2015,0.0409
51059491502,gini_index,index,"Census Tract 4915.02, Fairfax County, Virginia",tract,0.3098,2015,0.0572
51059491601,gini_index,index,"Census Tract 4916.01, Fairfax County, Virginia",tract,0.5204,2015,0.0632
51059491602,gini_index,index,"Census Tract 4916.02, Fairfax County, Virginia",tract,0.3401,2015,0.0339
51059491701,gini_index,index,"Census Tract 4917.01, Fairfax County, Virginia",tract,0.3573,2015,0.0344
51059491702,gini_index,index,"Census Tract 4917.02, Fairfax County, Virginia",tract,0.3568,2015,0.0437
51059491703,gini_index,index,"Census Tract 4917.03, Fairfax County, Virginia",tract,0.3466,2015,0.0541
51059491704,gini_index,index,"Census Tract 4917.04, Fairfax County, Virginia",tract,0.3458,2015,0.0456
51059491705,gini_index,index,"Census Tract 4917.05, Fairfax County, Virginia",tract,0.3166,2015,0.0453
51059491801,gini_index,index,"Census Tract 4918.01, Fairfax County, Virginia",tract,0.2885,2015,0.0385
51059491802,gini_index,index,"Census Tract 4918.02, Fairfax County, Virginia",tract,0.3079,2015,0.0342
51059491803,gini_index,index,"Census Tract 4918.03, Fairfax County, Virginia",tract,0.3535,2015,0.0415
51059492201,gini_index,index,"Census Tract 4922.01, Fairfax County, Virginia",tract,0.3872,2015,0.0558
51059492202,gini_index,index,"Census Tract 4922.02, Fairfax County, Virginia",tract,0.3614,2015,0.053
51059492203,gini_index,index,"Census Tract 4922.03, Fairfax County, Virginia",tract,0.3781,2015,0.0643
51059492500,gini_index,index,"Census Tract 4925, Fairfax County, Virginia",tract,0.399,2015,0.0339
51059980100,gini_index,index,"Census Tract 9801, Fairfax County, Virginia",tract,,2015,
51059980200,gini_index,index,"Census Tract 9802, Fairfax County, Virginia",tract,,2015,
51059980300,gini_index,index,"Census Tract 9803, Fairfax County, Virginia",tract,,2015,
51153901412,gini_index,index,"Census Tract 9014.12, Prince William County, Virginia",tract,0.2491,2015,0.0284
51153901413,gini_index,index,"Census Tract 9014.13, Prince William County, Virginia",tract,0.2986,2015,0.0346
51153901414,gini_index,index,"Census Tract 9014.14, Prince William County, Virginia",tract,0.3295,2015,0.0385
51153901415,gini_index,index,"Census Tract 9014.15, Prince William County, Virginia",tract,0.2824,2015,0.0441
51153901416,gini_index,index,"Census Tract 9014.16, Prince William County, Virginia",tract,0.2711,2015,0.0214
51107611101,gini_index,index,"Census Tract 6111.01, Loudoun County, Virginia",tract,0.3272,2015,0.038
51107610300,gini_index,index,"Census Tract 6103, Loudoun County, Virginia",tract,0.4023,2015,0.0547
51107611006,gini_index,index,"Census Tract 6110.06, Loudoun County, Virginia",tract,0.3448,2015,0.0372
51107611300,gini_index,index,"Census Tract 6113, Loudoun County, Virginia",tract,0.3333,2015,0.0354
51107610400,gini_index,index,"Census Tract 6104, Loudoun County, Virginia",tract,0.379,2015,0.0338
51107610800,gini_index,index,"Census Tract 6108, Loudoun County, Virginia",tract,0.4308,2015,0.0579
51107611205,gini_index,index,"Census Tract 6112.05, Loudoun County, Virginia",tract,0.3595,2015,0.0436
51107611700,gini_index,index,"Census Tract 6117, Loudoun County, Virginia",tract,0.3749,2015,0.0405
51059430700,gini_index,index,"Census Tract 4307, Fairfax County, Virginia",tract,0.321,2015,0.0329
51059432000,gini_index,index,"Census Tract 4320, Fairfax County, Virginia",tract,0.4184,2015,0.0401
51059432100,gini_index,index,"Census Tract 4321, Fairfax County, Virginia",tract,0.3745,2015,0.0289
51059450100,gini_index,index,"Census Tract 4501, Fairfax County, Virginia",tract,0.3872,2015,0.0368
51059451100,gini_index,index,"Census Tract 4511, Fairfax County, Virginia",tract,0.4381,2015,0.0406
51059492000,gini_index,index,"Census Tract 4920, Fairfax County, Virginia",tract,0.3728,2015,0.0378
51059492100,gini_index,index,"Census Tract 4921, Fairfax County, Virginia",tract,0.3359,2015,0.045
51059481106,gini_index,index,"Census Tract 4811.06, Fairfax County, Virginia",tract,0.3165,2015,0.0269
51059481201,gini_index,index,"Census Tract 4812.01, Fairfax County, Virginia",tract,0.3581,2015,0.0394
51059481202,gini_index,index,"Census Tract 4812.02, Fairfax County, Virginia",tract,0.4006,2015,0.0428
51059481701,gini_index,index,"Census Tract 4817.01, Fairfax County, Virginia",tract,0.3827,2015,0.0386
51059481702,gini_index,index,"Census Tract 4817.02, Fairfax County, Virginia",tract,0.3735,2015,0.0404
51059482001,gini_index,index,"Census Tract 4820.01, Fairfax County, Virginia",tract,0.4413,2015,0.0491
51059482002,gini_index,index,"Census Tract 4820.02, Fairfax County, Virginia",tract,0.3709,2015,0.0658
51059482201,gini_index,index,"Census Tract 4822.01, Fairfax County, Virginia",tract,0.4,2015,0.042
51059482202,gini_index,index,"Census Tract 4822.02, Fairfax County, Virginia",tract,0.4111,2015,0.0428
51059482203,gini_index,index,"Census Tract 4822.03, Fairfax County, Virginia",tract,0.4087,2015,0.06
51153901409,gini_index,index,"Census Tract 9014.09, Prince William County, Virginia",tract,0.2819,2015,0.0315
51153901410,gini_index,index,"Census Tract 9014.10, Prince William County, Virginia",tract,0.2393,2015,0.0332
51153901411,gini_index,index,"Census Tract 9014.11, Prince William County, Virginia",tract,0.318,2015,0.0288
51153901408,gini_index,index,"Census Tract 9014.08, Prince William County, Virginia",tract,0.3527,2015,0.0505
51107611002,gini_index,index,"Census Tract 6110.02, Loudoun County, Virginia",tract,0.3448,2015,0.0302
51013103000,gini_index,index,"Census Tract 1030, Arlington County, Virginia",tract,0.3051,2015,0.0331
51013100300,gini_index,index,"Census Tract 1003, Arlington County, Virginia",tract,0.4088,2015,0.0382
51013100500,gini_index,index,"Census Tract 1005, Arlington County, Virginia",tract,0.4387,2015,0.0394
51013100600,gini_index,index,"Census Tract 1006, Arlington County, Virginia",tract,0.4852,2015,0.0457
51013100900,gini_index,index,"Census Tract 1009, Arlington County, Virginia",tract,0.4239,2015,0.0329
51107611024,gini_index,index,"Census Tract 6110.24, Loudoun County, Virginia",tract,0.3369,2015,0.0446
51107611025,gini_index,index,"Census Tract 6110.25, Loudoun County, Virginia",tract,0.275,2015,0.0251
51107611206,gini_index,index,"Census Tract 6112.06, Loudoun County, Virginia",tract,0.3847,2015,0.0476
51107611207,gini_index,index,"Census Tract 6112.07, Loudoun County, Virginia",tract,0.2676,2015,0.026
51107611208,gini_index,index,"Census Tract 6112.08, Loudoun County, Virginia",tract,0.3073,2015,0.0292
51107611209,gini_index,index,"Census Tract 6112.09, Loudoun County, Virginia",tract,0.3374,2015,0.0334
51107611501,gini_index,index,"Census Tract 6115.01, Loudoun County, Virginia",tract,0.3455,2015,0.0672
51107611502,gini_index,index,"Census Tract 6115.02, Loudoun County, Virginia",tract,0.3484,2015,0.028
51107611601,gini_index,index,"Census Tract 6116.01, Loudoun County, Virginia",tract,0.306,2015,0.0311
51107611602,gini_index,index,"Census Tract 6116.02, Loudoun County, Virginia",tract,0.3319,2015,0.0422
51107611801,gini_index,index,"Census Tract 6118.01, Loudoun County, Virginia",tract,0.3144,2015,0.0368
51510200106,gini_index,index,"Census Tract 2001.06, Alexandria city, Virginia",tract,0.4347,2015,0.0437
51510200107,gini_index,index,"Census Tract 2001.07, Alexandria city, Virginia",tract,0.3576,2015,0.0432
51510200405,gini_index,index,"Census Tract 2004.05, Alexandria city, Virginia",tract,0.3647,2015,0.0501
51510200403,gini_index,index,"Census Tract 2004.03, Alexandria city, Virginia",tract,0.2972,2015,0.0368
51510200404,gini_index,index,"Census Tract 2004.04, Alexandria city, Virginia",tract,0.2877,2015,0.0252
51510200406,gini_index,index,"Census Tract 2004.06, Alexandria city, Virginia",tract,0.3113,2015,0.0509
51510200407,gini_index,index,"Census Tract 2004.07, Alexandria city, Virginia",tract,0.3248,2015,0.0373
51510200701,gini_index,index,"Census Tract 2007.01, Alexandria city, Virginia",tract,0.2839,2015,0.0514
51510200702,gini_index,index,"Census Tract 2007.02, Alexandria city, Virginia",tract,0.2936,2015,0.0265
51510200703,gini_index,index,"Census Tract 2007.03, Alexandria city, Virginia",tract,0.4269,2015,0.0451
51059482301,gini_index,index,"Census Tract 4823.01, Fairfax County, Virginia",tract,0.331,2015,0.045
51059482302,gini_index,index,"Census Tract 4823.02, Fairfax County, Virginia",tract,0.3236,2015,0.0344
