geoid,region_type,region_name,year,measure,value,measure_type
11001000100,tract,"Census Tract 1, District of Columbia",2000,eviction-filings,0,count
11001000100,tract,"Census Tract 1, District of Columbia",2001,eviction-filings,0,count
11001000100,tract,"Census Tract 1, District of Columbia",2002,eviction-filings,0,count
11001000100,tract,"Census Tract 1, District of Columbia",2003,eviction-filings,0,count
11001000100,tract,"Census Tract 1, District of Columbia",2004,eviction-filings,0,count
11001000100,tract,"Census Tract 1, District of Columbia",2005,eviction-filings,0,count
11001000100,tract,"Census Tract 1, District of Columbia",2006,eviction-filings,85,count
11001000100,tract,"Census Tract 1, District of Columbia",2007,eviction-filings,52,count
11001000100,tract,"Census Tract 1, District of Columbia",2008,eviction-filings,63,count
11001000100,tract,"Census Tract 1, District of Columbia",2009,eviction-filings,59,count
11001000100,tract,"Census Tract 1, District of Columbia",2010,eviction-filings,46,count
11001000100,tract,"Census Tract 1, District of Columbia",2011,eviction-filings,62,count
11001000100,tract,"Census Tract 1, District of Columbia",2012,eviction-filings,37,count
11001000100,tract,"Census Tract 1, District of Columbia",2013,eviction-filings,0,count
11001000100,tract,"Census Tract 1, District of Columbia",2014,eviction-filings,0,count
11001000100,tract,"Census Tract 1, District of Columbia",2015,eviction-filings,0,count
11001000100,tract,"Census Tract 1, District of Columbia",2016,eviction-filings,19,count
11001000201,tract,"Census Tract 2.01, District of Columbia",2000,eviction-filings,0,count
11001000201,tract,"Census Tract 2.01, District of Columbia",2001,eviction-filings,0,count
11001000201,tract,"Census Tract 2.01, District of Columbia",2002,eviction-filings,0,count
11001000201,tract,"Census Tract 2.01, District of Columbia",2003,eviction-filings,0,count
11001000201,tract,"Census Tract 2.01, District of Columbia",2004,eviction-filings,0,count
11001000201,tract,"Census Tract 2.01, District of Columbia",2005,eviction-filings,0,count
11001000201,tract,"Census Tract 2.01, District of Columbia",2006,eviction-filings,0,count
11001000201,tract,"Census Tract 2.01, District of Columbia",2007,eviction-filings,0,count
11001000201,tract,"Census Tract 2.01, District of Columbia",2008,eviction-filings,0,count
11001000201,tract,"Census Tract 2.01, District of Columbia",2009,eviction-filings,0,count
11001000201,tract,"Census Tract 2.01, District of Columbia",2010,eviction-filings,0,count
11001000201,tract,"Census Tract 2.01, District of Columbia",2011,eviction-filings,0,count
11001000201,tract,"Census Tract 2.01, District of Columbia",2012,eviction-filings,0,count
11001000201,tract,"Census Tract 2.01, District of Columbia",2013,eviction-filings,0,count
11001000201,tract,"Census Tract 2.01, District of Columbia",2014,eviction-filings,0,count
11001000201,tract,"Census Tract 2.01, District of Columbia",2015,eviction-filings,0,count
11001000201,tract,"Census Tract 2.01, District of Columbia",2016,eviction-filings,1,count
11001000202,tract,"Census Tract 2.02, District of Columbia",2000,eviction-filings,0,count
11001000202,tract,"Census Tract 2.02, District of Columbia",2001,eviction-filings,0,count
11001000202,tract,"Census Tract 2.02, District of Columbia",2002,eviction-filings,0,count
11001000202,tract,"Census Tract 2.02, District of Columbia",2003,eviction-filings,0,count
11001000202,tract,"Census Tract 2.02, District of Columbia",2004,eviction-filings,0,count
11001000202,tract,"Census Tract 2.02, District of Columbia",2005,eviction-filings,0,count
11001000202,tract,"Census Tract 2.02, District of Columbia",2006,eviction-filings,61,count
