"geoid","region_type","region_name","measure","value","year","measure_type"
"110010043002","block group","Block Group 2, Census Tract 43, District of Columbia","subs_pop_cnt",1848,2021,"count"
"110010044001","block group","Block Group 1, Census Tract 44, District of Columbia","subs_pop_cnt",3416,2021,"count"
"110010044002","block group","Block Group 2, Census Tract 44, District of Columbia","subs_pop_cnt",2377,2021,"count"
"110010046001","block group","Block Group 1, Census Tract 46, District of Columbia","subs_pop_cnt",1300,2021,"count"
"110010046002","block group","Block Group 2, Census Tract 46, District of Columbia","subs_pop_cnt",1775,2021,"count"
"110010047011","block group","Block Group 1, Census Tract 47.01, District of Columbia","subs_pop_cnt",966,2021,"count"
"110010047012","block group","Block Group 2, Census Tract 47.01, District of Columbia","subs_pop_cnt",3920,2021,"count"
"110010047021","block group","Block Group 1, Census Tract 47.02, District of Columbia","subs_pop_cnt",3600,2021,"count"
"110010048011","block group","Block Group 1, Census Tract 48.01, District of Columbia","subs_pop_cnt",2999,2021,"count"
"110010048021","block group","Block Group 1, Census Tract 48.02, District of Columbia","subs_pop_cnt",1604,2021,"count"
"110010048022","block group","Block Group 2, Census Tract 48.02, District of Columbia","subs_pop_cnt",1983,2021,"count"
"110010049011","block group","Block Group 1, Census Tract 49.01, District of Columbia","subs_pop_cnt",1280,2021,"count"
"110010049012","block group","Block Group 2, Census Tract 49.01, District of Columbia","subs_pop_cnt",2140,2021,"count"
"110010049021","block group","Block Group 1, Census Tract 49.02, District of Columbia","subs_pop_cnt",646,2021,"count"
"110010049022","block group","Block Group 2, Census Tract 49.02, District of Columbia","subs_pop_cnt",2811,2021,"count"
"110010050011","block group","Block Group 1, Census Tract 50.01, District of Columbia","subs_pop_cnt",794,2021,"count"
"110010050012","block group","Block Group 2, Census Tract 50.01, District of Columbia","subs_pop_cnt",1266,2021,"count"
"110010050021","block group","Block Group 1, Census Tract 50.02, District of Columbia","subs_pop_cnt",2083,2021,"count"
"110010050022","block group","Block Group 2, Census Tract 50.02, District of Columbia","subs_pop_cnt",1622,2021,"count"
"110010050023","block group","Block Group 3, Census Tract 50.02, District of Columbia","subs_pop_cnt",1117,2021,"count"
"110010050024","block group","Block Group 4, Census Tract 50.02, District of Columbia","subs_pop_cnt",976,2021,"count"
"110010052011","block group","Block Group 1, Census Tract 52.01, District of Columbia","subs_pop_cnt",1549,2021,"count"
"110010052012","block group","Block Group 2, Census Tract 52.01, District of Columbia","subs_pop_cnt",1447,2021,"count"
"110010052013","block group","Block Group 3, Census Tract 52.01, District of Columbia","subs_pop_cnt",1088,2021,"count"
"110010052014","block group","Block Group 4, Census Tract 52.01, District of Columbia","subs_pop_cnt",1771,2021,"count"
"110010053011","block group","Block Group 1, Census Tract 53.01, District of Columbia","subs_pop_cnt",1303,2021,"count"
"110010053012","block group","Block Group 2, Census Tract 53.01, District of Columbia","subs_pop_cnt",1053,2021,"count"
"110010053013","block group","Block Group 3, Census Tract 53.01, District of Columbia","subs_pop_cnt",1613,2021,"count"
"110010053014","block group","Block Group 4, Census Tract 53.01, District of Columbia","subs_pop_cnt",1149,2021,"count"
"110010055001","block group","Block Group 1, Census Tract 55, District of Columbia","subs_pop_cnt",1366,2021,"count"
"110010055002","block group","Block Group 2, Census Tract 55, District of Columbia","subs_pop_cnt",2047,2021,"count"
"110010055003","block group","Block Group 3, Census Tract 55, District of Columbia","subs_pop_cnt",1735,2021,"count"
"110010055004","block group","Block Group 4, Census Tract 55, District of Columbia","subs_pop_cnt",803,2021,"count"
"110010055005","block group","Block Group 5, Census Tract 55, District of Columbia","subs_pop_cnt",658,2021,"count"
"110010056001","block group","Block Group 1, Census Tract 56, District of Columbia","subs_pop_cnt",1764,2021,"count"
"110010056002","block group","Block Group 2, Census Tract 56, District of Columbia","subs_pop_cnt",1849,2021,"count"
"110010056003","block group","Block Group 3, Census Tract 56, District of Columbia","subs_pop_cnt",2035,2021,"count"
"110010056004","block group","Block Group 4, Census Tract 56, District of Columbia","subs_pop_cnt",1125,2021,"count"
"110010058001","block group","Block Group 1, Census Tract 58, District of Columbia","subs_pop_cnt",1732,2021,"count"
"110010058002","block group","Block Group 2, Census Tract 58, District of Columbia","subs_pop_cnt",1924,2021,"count"
"110010059001","block group","Block Group 1, Census Tract 59, District of Columbia","subs_pop_cnt",2511,2021,"count"
"110010062021","block group","Block Group 1, Census Tract 62.02, District of Columbia","subs_pop_cnt",58,2021,"count"
"110010064001","block group","Block Group 1, Census Tract 64, District of Columbia","subs_pop_cnt",1754,2021,"count"
"110010064002","block group","Block Group 2, Census Tract 64, District of Columbia","subs_pop_cnt",1080,2021,"count"
"110010065001","block group","Block Group 1, Census Tract 65, District of Columbia","subs_pop_cnt",1293,2021,"count"
"110010065002","block group","Block Group 2, Census Tract 65, District of Columbia","subs_pop_cnt",1717,2021,"count"
"110010066001","block group","Block Group 1, Census Tract 66, District of Columbia","subs_pop_cnt",1996,2021,"count"
"110010067001","block group","Block Group 1, Census Tract 67, District of Columbia","subs_pop_cnt",1221,2021,"count"
"110010067002","block group","Block Group 2, Census Tract 67, District of Columbia","subs_pop_cnt",1409,2021,"count"
"110010067003","block group","Block Group 3, Census Tract 67, District of Columbia","subs_pop_cnt",1794,2021,"count"
"110010068011","block group","Block Group 1, Census Tract 68.01, District of Columbia","subs_pop_cnt",1882,2021,"count"
"110010068012","block group","Block Group 2, Census Tract 68.01, District of Columbia","subs_pop_cnt",572,2021,"count"
"110010068021","block group","Block Group 1, Census Tract 68.02, District of Columbia","subs_pop_cnt",861,2021,"count"
"110010068022","block group","Block Group 2, Census Tract 68.02, District of Columbia","subs_pop_cnt",1717,2021,"count"
"110010068041","block group","Block Group 1, Census Tract 68.04, District of Columbia","subs_pop_cnt",2800,2021,"count"
"110010069001","block group","Block Group 1, Census Tract 69, District of Columbia","subs_pop_cnt",1493,2021,"count"
"110010069002","block group","Block Group 2, Census Tract 69, District of Columbia","subs_pop_cnt",1206,2021,"count"
"110010070001","block group","Block Group 1, Census Tract 70, District of Columbia","subs_pop_cnt",1211,2021,"count"
"110010070002","block group","Block Group 2, Census Tract 70, District of Columbia","subs_pop_cnt",1233,2021,"count"
"110010071001","block group","Block Group 1, Census Tract 71, District of Columbia","subs_pop_cnt",563,2021,"count"
"110010071002","block group","Block Group 2, Census Tract 71, District of Columbia","subs_pop_cnt",2806,2021,"count"
"110010072001","block group","Block Group 1, Census Tract 72, District of Columbia","subs_pop_cnt",4563,2021,"count"
"110010072002","block group","Block Group 2, Census Tract 72, District of Columbia","subs_pop_cnt",2264,2021,"count"
"110010073011","block group","Block Group 1, Census Tract 73.01, District of Columbia","subs_pop_cnt",4803,2021,"count"
"110010073041","block group","Block Group 1, Census Tract 73.04, District of Columbia","subs_pop_cnt",2506,2021,"count"
"110010073042","block group","Block Group 2, Census Tract 73.04, District of Columbia","subs_pop_cnt",1122,2021,"count"
"110010073043","block group","Block Group 3, Census Tract 73.04, District of Columbia","subs_pop_cnt",617,2021,"count"
"110010074011","block group","Block Group 1, Census Tract 74.01, District of Columbia","subs_pop_cnt",688,2021,"count"
"110010074012","block group","Block Group 2, Census Tract 74.01, District of Columbia","subs_pop_cnt",1033,2021,"count"
"110010074031","block group","Block Group 1, Census Tract 74.03, District of Columbia","subs_pop_cnt",2805,2021,"count"
"110010074041","block group","Block Group 1, Census Tract 74.04, District of Columbia","subs_pop_cnt",1763,2021,"count"
"110010074042","block group","Block Group 2, Census Tract 74.04, District of Columbia","subs_pop_cnt",1957,2021,"count"
"110010074043","block group","Block Group 3, Census Tract 74.04, District of Columbia","subs_pop_cnt",341,2021,"count"
"110010074061","block group","Block Group 1, Census Tract 74.06, District of Columbia","subs_pop_cnt",2330,2021,"count"
"110010074062","block group","Block Group 2, Census Tract 74.06, District of Columbia","subs_pop_cnt",1479,2021,"count"
"110010074071","block group","Block Group 1, Census Tract 74.07, District of Columbia","subs_pop_cnt",1124,2021,"count"
"110010074072","block group","Block Group 2, Census Tract 74.07, District of Columbia","subs_pop_cnt",2110,2021,"count"
"110010074081","block group","Block Group 1, Census Tract 74.08, District of Columbia","subs_pop_cnt",3193,2021,"count"
"110010074091","block group","Block Group 1, Census Tract 74.09, District of Columbia","subs_pop_cnt",1200,2021,"count"
"110010074092","block group","Block Group 2, Census Tract 74.09, District of Columbia","subs_pop_cnt",1921,2021,"count"
"110010074093","block group","Block Group 3, Census Tract 74.09, District of Columbia","subs_pop_cnt",1284,2021,"count"
"110010075021","block group","Block Group 1, Census Tract 75.02, District of Columbia","subs_pop_cnt",4161,2021,"count"
"110010075022","block group","Block Group 2, Census Tract 75.02, District of Columbia","subs_pop_cnt",1772,2021,"count"
