geoid,region_type,region_name,year,measure,value,measure_type
51_ahec_08,ahec region,Southwest Virginia AHEC,2019,degrees_awarded_graduate,519,count
51_ahec_01,ahec region,Blue Ridge AHEC,2016,degrees_awarded_first_professional,62,count
51_ahec_02,ahec region,Capital AHEC,2016,degrees_awarded_first_professional,136,count
51_ahec_03,ahec region,Eastern Virginia AHEC,2016,degrees_awarded_first_professional,86,count
51_ahec_04,ahec region,Northern Virginia AHEC,2016,degrees_awarded_first_professional,89,count
51_ahec_05,ahec region,Rappahannock AHEC,2016,degrees_awarded_first_professional,30,count
51_ahec_06,ahec region,Southside AHEC,2016,degrees_awarded_first_professional,39,count
51_ahec_07,ahec region,South Central AHEC,2016,degrees_awarded_first_professional,29,count
51_ahec_08,ahec region,Southwest Virginia AHEC,2016,degrees_awarded_first_professional,145,count
51_ahec_01,ahec region,Blue Ridge AHEC,2017,degrees_awarded_first_professional,95,count
51_ahec_02,ahec region,Capital AHEC,2017,degrees_awarded_first_professional,157,count
51_ahec_03,ahec region,Eastern Virginia AHEC,2017,degrees_awarded_first_professional,60,count
51_ahec_04,ahec region,Northern Virginia AHEC,2017,degrees_awarded_first_professional,67,count
51_ahec_05,ahec region,Rappahannock AHEC,2017,degrees_awarded_first_professional,35,count
51_ahec_06,ahec region,Southside AHEC,2017,degrees_awarded_first_professional,47,count
51_ahec_07,ahec region,South Central AHEC,2017,degrees_awarded_first_professional,51,count
51_ahec_08,ahec region,Southwest Virginia AHEC,2017,degrees_awarded_first_professional,149,count
51_ahec_01,ahec region,Blue Ridge AHEC,2018,degrees_awarded_first_professional,96,count
51_ahec_02,ahec region,Capital AHEC,2018,degrees_awarded_first_professional,193,count
51_ahec_03,ahec region,Eastern Virginia AHEC,2018,degrees_awarded_first_professional,67,count
51_ahec_04,ahec region,Northern Virginia AHEC,2018,degrees_awarded_first_professional,52,count
51_ahec_05,ahec region,Rappahannock AHEC,2018,degrees_awarded_first_professional,34,count
51_ahec_06,ahec region,Southside AHEC,2018,degrees_awarded_first_professional,51,count
51_ahec_07,ahec region,South Central AHEC,2018,degrees_awarded_first_professional,62,count
51_ahec_08,ahec region,Southwest Virginia AHEC,2018,degrees_awarded_first_professional,131,count
51_ahec_01,ahec region,Blue Ridge AHEC,2019,degrees_awarded_first_professional,78,count
51_ahec_02,ahec region,Capital AHEC,2019,degrees_awarded_first_professional,172,count
51_ahec_03,ahec region,Eastern Virginia AHEC,2019,degrees_awarded_first_professional,70,count
51_ahec_04,ahec region,Northern Virginia AHEC,2019,degrees_awarded_first_professional,82,count
51_ahec_05,ahec region,Rappahannock AHEC,2019,degrees_awarded_first_professional,39,count
51_ahec_06,ahec region,Southside AHEC,2019,degrees_awarded_first_professional,56,count
51_ahec_07,ahec region,South Central AHEC,2019,degrees_awarded_first_professional,58,count
51_ahec_08,ahec region,Southwest Virginia AHEC,2019,degrees_awarded_first_professional,145,count
51_ahec_01,ahec region,Blue Ridge AHEC,2016,degrees_awarded_two_year,1237,count
51_ahec_02,ahec region,Capital AHEC,2016,degrees_awarded_two_year,608,count
51_ahec_03,ahec region,Eastern Virginia AHEC,2016,degrees_awarded_two_year,666,count
51_ahec_04,ahec region,Northern Virginia AHEC,2016,degrees_awarded_two_year,354,count
51_ahec_05,ahec region,Rappahannock AHEC,2016,degrees_awarded_two_year,491,count
51_ahec_06,ahec region,Southside AHEC,2016,degrees_awarded_two_year,925,count
51_ahec_07,ahec region,South Central AHEC,2016,degrees_awarded_two_year,308,count
51_ahec_08,ahec region,Southwest Virginia AHEC,2016,degrees_awarded_two_year,1034,count
51_ahec_01,ahec region,Blue Ridge AHEC,2017,degrees_awarded_two_year,1273,count
51_ahec_02,ahec region,Capital AHEC,2017,degrees_awarded_two_year,508,count
51_ahec_03,ahec region,Eastern Virginia AHEC,2017,degrees_awarded_two_year,635,count
51_ahec_04,ahec region,Northern Virginia AHEC,2017,degrees_awarded_two_year,312,count
51_ahec_05,ahec region,Rappahannock AHEC,2017,degrees_awarded_two_year,568,count
51_ahec_06,ahec region,Southside AHEC,2017,degrees_awarded_two_year,1065,count
51_ahec_07,ahec region,South Central AHEC,2017,degrees_awarded_two_year,357,count
51_ahec_08,ahec region,Southwest Virginia AHEC,2017,degrees_awarded_two_year,1164,count
51_ahec_01,ahec region,Blue Ridge AHEC,2018,degrees_awarded_two_year,1141,count
51_ahec_02,ahec region,Capital AHEC,2018,degrees_awarded_two_year,564,count
51_ahec_03,ahec region,Eastern Virginia AHEC,2018,degrees_awarded_two_year,638,count
51_ahec_04,ahec region,Northern Virginia AHEC,2018,degrees_awarded_two_year,289,count
51_ahec_05,ahec region,Rappahannock AHEC,2018,degrees_awarded_two_year,440,count
51_ahec_06,ahec region,Southside AHEC,2018,degrees_awarded_two_year,1008,count
51_ahec_07,ahec region,South Central AHEC,2018,degrees_awarded_two_year,360,count
51_ahec_08,ahec region,Southwest Virginia AHEC,2018,degrees_awarded_two_year,1147,count
51_ahec_01,ahec region,Blue Ridge AHEC,2019,degrees_awarded_two_year,1031,count
51_ahec_02,ahec region,Capital AHEC,2019,degrees_awarded_two_year,484,count
51_ahec_03,ahec region,Eastern Virginia AHEC,2019,degrees_awarded_two_year,579,count
51_ahec_04,ahec region,Northern Virginia AHEC,2019,degrees_awarded_two_year,313,count
51_ahec_05,ahec region,Rappahannock AHEC,2019,degrees_awarded_two_year,461,count
51_ahec_06,ahec region,Southside AHEC,2019,degrees_awarded_two_year,1038,count
51_ahec_07,ahec region,South Central AHEC,2019,degrees_awarded_two_year,277,count
51_ahec_08,ahec region,Southwest Virginia AHEC,2019,degrees_awarded_two_year,924,count
