geoid,year,measure,value,moe,Unnamed: 0
51760030100,2021,segregation_indicator,0.198,,1
51710004800,2021,segregation_indicator,0.198,,2
51760020200,2021,segregation_indicator,0.084,,3
51770002502,2021,segregation_indicator,0.497,,4
51710004200,2021,segregation_indicator,0.365,,5
51760030501,2021,segregation_indicator,0.826,,6
51760020100,2021,segregation_indicator,0.186,,7
51710004100,2021,segregation_indicator,0.257,,8
51730810100,2021,segregation_indicator,0.192,,9
51700030100,2021,segregation_indicator,0.671,,10
51740211800,2021,segregation_indicator,0.371,,11
51710003501,2021,segregation_indicator,0.323,,12
51003010904,2021,segregation_indicator,0.737,,13
51013101704,2021,segregation_indicator,0.653,,14
51013101408,2021,segregation_indicator,0.156,,15
51760020400,2021,segregation_indicator,0.335,,16
51740210500,2021,segregation_indicator,0.246,,17
51059451400,2021,segregation_indicator,0.659,,18
51760040300,2021,segregation_indicator,0.796,,19
51013102701,2021,segregation_indicator,0.868,,20
51760060800,2021,segregation_indicator,0.569,,21
51590000400,2021,segregation_indicator,0.443,,22
51730810600,2021,segregation_indicator,0.174,,23
51059451601,2021,segregation_indicator,0.353,,24
51730810700,2021,segregation_indicator,0.222,,25
51760010300,2021,segregation_indicator,0.257,,26
51510201206,2021,segregation_indicator,0.611,,27
51013103505,2021,segregation_indicator,0.814,,28
51700030600,2021,segregation_indicator,0.311,,29
51013103503,2021,segregation_indicator,0.826,,30
51760021000,2021,segregation_indicator,0.359,,31
51710005100,2021,segregation_indicator,0.204,,32
51650011400,2021,segregation_indicator,0.563,,33
51087200805,2021,segregation_indicator,0.341,,34
51013103602,2021,segregation_indicator,0.82,,35
51700030800,2021,segregation_indicator,0.377,,36
51760060900,2021,segregation_indicator,0.695,,37
51590000500,2021,segregation_indicator,0.587,,38
51013101603,2021,segregation_indicator,0.778,,39
51760070601,2021,segregation_indicator,0.545,,40
51700030400,2021,segregation_indicator,0.263,,41
51105950301,2021,segregation_indicator,0.21,,42
51740212100,2021,segregation_indicator,0.251,,43
51059461902,2021,segregation_indicator,0.82,,44
51800065500,2021,segregation_indicator,0.281,,45
51710000902,2021,segregation_indicator,0.719,,46
51760060700,2021,segregation_indicator,0.443,,47
51710002900,2021,segregation_indicator,0.413,,48
51800065100,2021,segregation_indicator,0.407,,49
51710001300,2021,segregation_indicator,0.653,,50
51710002700,2021,segregation_indicator,0.455,,51
51680001100,2021,segregation_indicator,0.455,,52
51680000600,2021,segregation_indicator,0.443,,53
51710004300,2021,segregation_indicator,0.216,,54
51041100406,2021,segregation_indicator,0.665,,55
51590001000,2021,segregation_indicator,0.659,,56
51710005701,2021,segregation_indicator,0.766,,57
51041100404,2021,segregation_indicator,0.743,,58
51770001000,2021,segregation_indicator,0.593,,59
51510201205,2021,segregation_indicator,0.749,,60
51595890100,2021,segregation_indicator,0.287,,61
51550020100,2021,segregation_indicator,0.437,,62
51013101804,2021,segregation_indicator,0.659,,63
51710002500,2021,segregation_indicator,0.659,,64
51620090200,2021,segregation_indicator,0.228,,65
51510200102,2021,segregation_indicator,0.826,,66
51121020301,2021,segregation_indicator,0.557,,67
51770002600,2021,segregation_indicator,0.707,,68
51013102001,2021,segregation_indicator,0.784,,69
51510200304,2021,segregation_indicator,0.784,,70
51760030200,2021,segregation_indicator,0.623,,71
51680000400,2021,segregation_indicator,0.581,,72
51510200106,2021,segregation_indicator,0.802,,73
51013101705,2021,segregation_indicator,0.653,,74
51510200108,2021,segregation_indicator,0.874,,75
51810045810,2021,segregation_indicator,0.743,,76
51013103300,2021,segregation_indicator,0.79,,77
51710004600,2021,segregation_indicator,0.323,,78
51770000900,2021,segregation_indicator,0.677,,79
51520020201,2021,segregation_indicator,0.473,,80
51810040600,2021,segregation_indicator,0.808,,81
51700032300,2021,segregation_indicator,0.826,,82
51059415401,2021,segregation_indicator,0.707,,83
51700032006,2021,segregation_indicator,0.737,,84
51710001400,2021,segregation_indicator,0.713,,85
51710003400,2021,segregation_indicator,0.407,,86
51730810400,2021,segregation_indicator,0.293,,87
51680000700,2021,segregation_indicator,0.611,,88
51760071004,2021,segregation_indicator,0.491,,89
51710001100,2021,segregation_indicator,0.814,,90
51013101701,2021,segregation_indicator,0.605,,91
51710005901,2021,segregation_indicator,0.599,,92
51059450702,2021,segregation_indicator,0.731,,93
51680001900,2021,segregation_indicator,0.551,,94
51710004400,2021,segregation_indicator,0.287,,95
51710005500,2021,segregation_indicator,0.743,,96
51059480203,2021,segregation_indicator,0.749,,97
51177020313,2021,segregation_indicator,0.443,,98
51710004500,2021,segregation_indicator,0.311,,99
51510200409,2021,segregation_indicator,0.808,,100
51730811200,2021,segregation_indicator,0.707,,101
51670820100,2021,segregation_indicator,0.713,,102
51013103504,2021,segregation_indicator,0.665,,103
51510200109,2021,segregation_indicator,0.88,,104
51059480205,2021,segregation_indicator,0.754,,105
51013102200,2021,segregation_indicator,0.838,,106
51540000202,2021,segregation_indicator,0.665,,107
51540000401,2021,segregation_indicator,0.713,,108
51680000205,2021,segregation_indicator,0.341,,109
51710005800,2021,segregation_indicator,0.485,,110
51199050207,2021,segregation_indicator,0.826,,111
51760020700,2021,segregation_indicator,0.569,,112
51710001600,2021,segregation_indicator,0.497,,113
51700032126,2021,segregation_indicator,0.796,,114
51740211100,2021,segregation_indicator,0.383,,115
51550020910,2021,segregation_indicator,0.611,,116
51730811300,2021,segregation_indicator,0.497,,117
51153900203,2021,segregation_indicator,0.892,,118
51710004002,2021,segregation_indicator,0.467,,119
51550020500,2021,segregation_indicator,0.665,,120
51059421500,2021,segregation_indicator,0.808,,121
51710006400,2021,segregation_indicator,0.551,,122
51510201602,2021,segregation_indicator,0.683,,123
51700032123,2021,segregation_indicator,0.898,,124
51153900602,2021,segregation_indicator,0.76,,125
51710006501,2021,segregation_indicator,0.623,,126
51149850200,2021,segregation_indicator,0.862,,127
51650010504,2021,segregation_indicator,0.707,,128
51630000400,2021,segregation_indicator,0.898,,129
51760040400,2021,segregation_indicator,0.599,,130
51003010901,2021,segregation_indicator,0.623,,131
51760060200,2021,segregation_indicator,0.437,,132
51510200104,2021,segregation_indicator,0.82,,133
51730810500,2021,segregation_indicator,0.323,,134
51760020501,2021,segregation_indicator,0.683,,135
51670820300,2021,segregation_indicator,0.617,,136
51041100107,2021,segregation_indicator,0.778,,137
51041100806,2021,segregation_indicator,0.665,,138
51059451502,2021,segregation_indicator,0.892,,139
51740212000,2021,segregation_indicator,0.12,,140
51700030900,2021,segregation_indicator,0.527,,141
51700031902,2021,segregation_indicator,0.743,,142
51660000302,2021,segregation_indicator,0.611,,143
51137110200,2021,segregation_indicator,0.485,,144
51770002501,2021,segregation_indicator,0.293,,145
51087200153,2021,segregation_indicator,0.868,,146
51059452700,2021,segregation_indicator,0.886,,147
51800065302,2021,segregation_indicator,0.563,,148
51650010900,2021,segregation_indicator,0.587,,149
51013102002,2021,segregation_indicator,0.743,,150
51700032128,2021,segregation_indicator,0.76,,151
51059480204,2021,segregation_indicator,0.623,,152
51087200417,2021,segregation_indicator,0.677,,153
51013101409,2021,segregation_indicator,0.599,,154
51059420503,2021,segregation_indicator,0.934,,155
51700031701,2021,segregation_indicator,0.605,,156
51059452801,2021,segregation_indicator,0.892,,157
51550020300,2021,segregation_indicator,0.497,,158
51013102003,2021,segregation_indicator,0.82,,159
51001090402,2021,segregation_indicator,0.677,,160
51143010301,2021,segregation_indicator,0.329,,161
51760060400,2021,segregation_indicator,0.533,,162
51153901403,2021,segregation_indicator,0.82,,163
51153901419,2021,segregation_indicator,0.749,,164
51059421701,2021,segregation_indicator,0.653,,165
51510200408,2021,segregation_indicator,0.802,,166
51760040201,2021,segregation_indicator,0.743,,167
51740212801,2021,segregation_indicator,0.653,,168
51510200500,2021,segregation_indicator,0.677,,169
51760011000,2021,segregation_indicator,0.431,,170
51107610505,2021,segregation_indicator,0.82,,171
51680000500,2021,segregation_indicator,0.467,,172
51810044005,2021,segregation_indicator,0.605,,173
51059481101,2021,segregation_indicator,0.725,,174
51153901102,2021,segregation_indicator,0.677,,175
51810040200,2021,segregation_indicator,0.79,,176
51660000101,2021,segregation_indicator,0.826,,177
51009010505,2021,segregation_indicator,0.587,,178
51760070803,2021,segregation_indicator,0.593,,179
51059451501,2021,segregation_indicator,0.838,,180
51800065401,2021,segregation_indicator,0.192,,181
51760021200,2021,segregation_indicator,0.485,,182
51013102804,2021,segregation_indicator,0.76,,183
51041100212,2021,segregation_indicator,0.569,,184
51760010202,2021,segregation_indicator,0.425,,185
51009010506,2021,segregation_indicator,0.497,,186
51117930202,2021,segregation_indicator,0.509,,187
51087200412,2021,segregation_indicator,0.743,,188
51590000600,2021,segregation_indicator,0.515,,189
51013101805,2021,segregation_indicator,0.563,,190
51760010800,2021,segregation_indicator,0.287,,191
51147930101,2021,segregation_indicator,0.713,,192
51670820700,2021,segregation_indicator,0.641,,193
51059440503,2021,segregation_indicator,0.784,,194
51710002600,2021,segregation_indicator,0.802,,195
51770001200,2021,segregation_indicator,0.545,,196
51570830200,2021,segregation_indicator,0.707,,197
51810044006,2021,segregation_indicator,0.617,,198
51041100410,2021,segregation_indicator,0.784,,199
51700030300,2021,segregation_indicator,0.407,,200
51059451602,2021,segregation_indicator,0.778,,201
51059416200,2021,segregation_indicator,0.778,,202
51089010100,2021,segregation_indicator,0.539,,203
51510200406,2021,segregation_indicator,0.862,,204
51770002400,2021,segregation_indicator,0.503,,205
51087200418,2021,segregation_indicator,0.898,,206
51153901702,2021,segregation_indicator,0.479,,207
51059471301,2021,segregation_indicator,0.778,,208
51153900901,2021,segregation_indicator,0.808,,209
51760071002,2021,segregation_indicator,0.743,,210
51041100907,2021,segregation_indicator,0.665,,211
51059491202,2021,segregation_indicator,0.838,,212
51740212400,2021,segregation_indicator,0.581,,213
51013101803,2021,segregation_indicator,0.563,,214
51590001100,2021,segregation_indicator,0.587,,215
51770000100,2021,segregation_indicator,0.431,,216
51800075103,2021,segregation_indicator,0.677,,217
51185020900,2021,segregation_indicator,0.072,,218
51087200700,2021,segregation_indicator,0.575,,219
51013101407,2021,segregation_indicator,0.617,,220
51700032212,2021,segregation_indicator,0.737,,221
51059481102,2021,segregation_indicator,0.754,,222
51153901101,2021,segregation_indicator,0.838,,223
51760040600,2021,segregation_indicator,0.371,,224
51540000501,2021,segregation_indicator,0.647,,225
51510200301,2021,segregation_indicator,0.892,,226
51059422000,2021,segregation_indicator,0.952,,227
51037930101,2021,segregation_indicator,0.587,,228
51013103405,2021,segregation_indicator,0.892,,229
51187020400,2021,segregation_indicator,0.491,,230
51830370200,2021,segregation_indicator,0.671,,231
51710000300,2021,segregation_indicator,0.713,,232
51670820600,2021,segregation_indicator,0.599,,233
51650011300,2021,segregation_indicator,0.689,,234
51650010316,2021,segregation_indicator,0.635,,235
51770000500,2021,segregation_indicator,0.713,,236
51710000400,2021,segregation_indicator,0.683,,237
51760010900,2021,segregation_indicator,0.389,,238
51041100405,2021,segregation_indicator,0.743,,239
51640070102,2021,segregation_indicator,0.533,,240
51760071003,2021,segregation_indicator,0.401,,241
51059421600,2021,segregation_indicator,0.814,,242
51650010314,2021,segregation_indicator,0.76,,243
51590000200,2021,segregation_indicator,0.683,,244
51121020202,2021,segregation_indicator,0.491,,245
51059421800,2021,segregation_indicator,0.79,,246
51660000401,2021,segregation_indicator,0.515,,247
51059421400,2021,segregation_indicator,0.85,,248
51059482201,2021,segregation_indicator,0.784,,249
51595890200,2021,segregation_indicator,0.76,,250
51710003300,2021,segregation_indicator,0.551,,251
51510200105,2021,segregation_indicator,0.617,,252
51840000301,2021,segregation_indicator,0.707,,253
51660000207,2021,segregation_indicator,0.593,,254
51141030102,2021,segregation_indicator,0.389,,255
51710000201,2021,segregation_indicator,0.629,,256
51041100300,2021,segregation_indicator,0.719,,257
51107611002,2021,segregation_indicator,0.838,,258
51059461901,2021,segregation_indicator,0.772,,259
51510200407,2021,segregation_indicator,0.76,,260
51153900503,2021,segregation_indicator,0.814,,261
51730810300,2021,segregation_indicator,0.491,,262
51153900504,2021,segregation_indicator,0.419,,263
51590000300,2021,segregation_indicator,0.491,,264
