"","geoid","value","year","measure","moe"
"1","51760030100",0.549739908749103,2019,"incarceration_rate_per_100000",NA
"2","51710004800",0.658273794549304,2019,"incarceration_rate_per_100000",NA
"3","51760020200",0.627370330160936,2019,"incarceration_rate_per_100000",NA
"4","51770002502",0.732469540599327,2019,"incarceration_rate_per_100000",NA
"5","51710004200",0.607499087372246,2019,"incarceration_rate_per_100000",NA
"6","51760030501",0.868096530486774,2019,"incarceration_rate_per_100000",NA
"7","51760020100",0.638266909813822,2019,"incarceration_rate_per_100000",NA
"8","51710004100",0.675831782390539,2019,"incarceration_rate_per_100000",NA
"9","51730810100",0.616002602395679,2019,"incarceration_rate_per_100000",NA
"10","51700030100",0.79914367732293,2019,"incarceration_rate_per_100000",NA
"11","51740211800",0.674945565386806,2019,"incarceration_rate_per_100000",NA
"12","51710003501",0.677029280983963,2019,"incarceration_rate_per_100000",NA
"13","51003010904",0.862179741282117,2019,"incarceration_rate_per_100000",NA
"14","51013101704",1.00627555740721,2019,"incarceration_rate_per_100000",NA
"15","51013101408",1.12952934237404,2019,"incarceration_rate_per_100000",NA
"16","51760020400",0.691769402011389,2019,"incarceration_rate_per_100000",NA
"17","51740210500",0.678614436566873,2019,"incarceration_rate_per_100000",NA
"18","51059451400",0.780646374645901,2019,"incarceration_rate_per_100000",NA
"19","51760040300",0.826482132446209,2019,"incarceration_rate_per_100000",NA
"20","51013102701",0.937880435513105,2019,"incarceration_rate_per_100000",NA
"21","51760060800",0.725654423787542,2019,"incarceration_rate_per_100000",NA
"22","51590000400",0.688254774076212,2019,"incarceration_rate_per_100000",NA
"23","51730810600",0.648216850495726,2019,"incarceration_rate_per_100000",NA
"24","51059451601",0.675366360171481,2019,"incarceration_rate_per_100000",NA
"25","51730810700",0.610274398782163,2019,"incarceration_rate_per_100000",NA
"26","51760010300",0.680014975890487,2019,"incarceration_rate_per_100000",NA
"27","51510201206",0.888382951950231,2019,"incarceration_rate_per_100000",NA
"28","51013103505",0.9960807139219,2019,"incarceration_rate_per_100000",NA
"29","51700030600",0.777475193830552,2019,"incarceration_rate_per_100000",NA
"30","51013103503",1.12030823827448,2019,"incarceration_rate_per_100000",NA
"31","51760021000",0.813771569289135,2019,"incarceration_rate_per_100000",NA
"32","51710005100",0.691604796225045,2019,"incarceration_rate_per_100000",NA
"33","51650011400",0.733501163636447,2019,"incarceration_rate_per_100000",NA
"34","51087200805",0.701863910579331,2019,"incarceration_rate_per_100000",NA
"35","51013103602",1.01402891914175,2019,"incarceration_rate_per_100000",NA
"36","51700030800",0.755224762084287,2019,"incarceration_rate_per_100000",NA
"37","51760060900",0.705660738491453,2019,"incarceration_rate_per_100000",NA
"38","51590000500",0.783150523520105,2019,"incarceration_rate_per_100000",NA
"39","51013101603",0.912506776791382,2019,"incarceration_rate_per_100000",NA
"40","51760070601",0.765310521550512,2019,"incarceration_rate_per_100000",NA
"41","51700030400",0.748418184484349,2019,"incarceration_rate_per_100000",NA
"42","51105950301",0.770174939515605,2019,"incarceration_rate_per_100000",NA
"43","51740212100",0.620475849680337,2019,"incarceration_rate_per_100000",NA
"44","51059461902",0.793389602160707,2019,"incarceration_rate_per_100000",NA
"45","51800065500",0.722589540971478,2019,"incarceration_rate_per_100000",NA
"46","51710000902",0.916015774949791,2019,"incarceration_rate_per_100000",NA
"47","51760060700",0.728354865877192,2019,"incarceration_rate_per_100000",NA
"48","51710002900",0.828824297052164,2019,"incarceration_rate_per_100000",NA
"49","51800065100",0.765740293501444,2019,"incarceration_rate_per_100000",NA
"50","51710001300",0.893490165566632,2019,"incarceration_rate_per_100000",NA
"51","51710002700",0.780549403390796,2019,"incarceration_rate_per_100000",NA
"52","51680001100",0.780984044822329,2019,"incarceration_rate_per_100000",NA
"53","51680000600",0.770982490982883,2019,"incarceration_rate_per_100000",NA
"54","51710004300",0.727461407099668,2019,"incarceration_rate_per_100000",NA
"55","51041100406",0.739264227163212,2019,"incarceration_rate_per_100000",NA
"56","51590001000",0.799002339791317,2019,"incarceration_rate_per_100000",NA
"57","51710005701",0.883491678059602,2019,"incarceration_rate_per_100000",NA
"58","51041100404",0.763923587064199,2019,"incarceration_rate_per_100000",NA
"59","51770001000",0.80529204544817,2019,"incarceration_rate_per_100000",NA
"60","51510201205",0.886423052333064,2019,"incarceration_rate_per_100000",NA
"61","51595890100",0.751619411945276,2019,"incarceration_rate_per_100000",NA
"62","51550020100",0.783623091044429,2019,"incarceration_rate_per_100000",NA
"63","51013101804",1.1252816474643,2019,"incarceration_rate_per_100000",NA
"64","51710002500",0.945664491728963,2019,"incarceration_rate_per_100000",NA
"65","51620090200",0.733532060838543,2019,"incarceration_rate_per_100000",NA
"66","51510200102",0.970181386378065,2019,"incarceration_rate_per_100000",NA
"67","51121020301",0.946030077378301,2019,"incarceration_rate_per_100000",NA
"68","51770002600",0.766854605469402,2019,"incarceration_rate_per_100000",NA
"69","51013102001",1.03251199449663,2019,"incarceration_rate_per_100000",NA
"70","51510200304",0.952100558371696,2019,"incarceration_rate_per_100000",NA
"71","51760030200",0.8495382335872,2019,"incarceration_rate_per_100000",NA
"72","51680000400",0.786428308507417,2019,"incarceration_rate_per_100000",NA
"73","51510200106",0.912522020846023,2019,"incarceration_rate_per_100000",NA
"74","51013101705",1.05958482699416,2019,"incarceration_rate_per_100000",NA
"75","51510200108",0.927974517238068,2019,"incarceration_rate_per_100000",NA
"76","51810045810",0.890173085317535,2019,"incarceration_rate_per_100000",NA
"77","51013103300",0.962529757517678,2019,"incarceration_rate_per_100000",NA
"78","51710004600",0.65506546647522,2019,"incarceration_rate_per_100000",NA
"79","51770000900",0.826386693204005,2019,"incarceration_rate_per_100000",NA
"80","51520020201",0.789331819180435,2019,"incarceration_rate_per_100000",NA
"81","51810040600",0.994863695694797,2019,"incarceration_rate_per_100000",NA
"82","51700032300",0.952525910607614,2019,"incarceration_rate_per_100000",NA
"83","51059415401",0.897030388573734,2019,"incarceration_rate_per_100000",NA
"84","51700032006",0.861699443456637,2019,"incarceration_rate_per_100000",NA
"85","51710001400",0.880192829794579,2019,"incarceration_rate_per_100000",NA
"86","51710003400",0.784740055939024,2019,"incarceration_rate_per_100000",NA
"87","51730810400",0.757293538091832,2019,"incarceration_rate_per_100000",NA
"88","51680000700",0.836905942087563,2019,"incarceration_rate_per_100000",NA
"89","51760071004",0.853229090450609,2019,"incarceration_rate_per_100000",NA
"90","51710001100",0.655060577189597,2019,"incarceration_rate_per_100000",NA
"91","51013101701",1.13769905599621,2019,"incarceration_rate_per_100000",NA
"92","51710005901",0.887874570440302,2019,"incarceration_rate_per_100000",NA
"93","51059450702",0.834160805547374,2019,"incarceration_rate_per_100000",NA
"94","51680001900",0.743549467229108,2019,"incarceration_rate_per_100000",NA
"95","51710004400",0.889225754502098,2019,"incarceration_rate_per_100000",NA
"96","51710005500",0.877345586538924,2019,"incarceration_rate_per_100000",NA
"97","51059480203",1.01513069428094,2019,"incarceration_rate_per_100000",NA
"98","51177020313",0.97176831342494,2019,"incarceration_rate_per_100000",NA
"99","51710004500",0.750784775346585,2019,"incarceration_rate_per_100000",NA
"100","51510200409",0.96856603621166,2019,"incarceration_rate_per_100000",NA
"101","51730811200",0.823009322761476,2019,"incarceration_rate_per_100000",NA
"102","51670820100",0.775777431645721,2019,"incarceration_rate_per_100000",NA
"103","51013103504",0.967662169472978,2019,"incarceration_rate_per_100000",NA
"104","51510200109",0.954825141993256,2019,"incarceration_rate_per_100000",NA
"105","51059480205",1.03353818014838,2019,"incarceration_rate_per_100000",NA
"106","51013102200",0.93043886729778,2019,"incarceration_rate_per_100000",NA
"107","51540000202",0.939810610805115,2019,"incarceration_rate_per_100000",NA
"108","51540000401",0.895778207278569,2019,"incarceration_rate_per_100000",NA
"109","51680000205",0.887483979753801,2019,"incarceration_rate_per_100000",NA
"110","51710005800",0.821329670994474,2019,"incarceration_rate_per_100000",NA
"111","51199050207",0.996087064662939,2019,"incarceration_rate_per_100000",NA
"112","51760020700",0.843588248128563,2019,"incarceration_rate_per_100000",NA
"113","51710001600",0.836315855909862,2019,"incarceration_rate_per_100000",NA
"114","51700032126",0.947139648901762,2019,"incarceration_rate_per_100000",NA
"115","51740211100",0.746785550679013,2019,"incarceration_rate_per_100000",NA
"116","51550020910",0.935161913713343,2019,"incarceration_rate_per_100000",NA
"117","51730811300",0.785747384114278,2019,"incarceration_rate_per_100000",NA
"118","51153900203",0.893737771985412,2019,"incarceration_rate_per_100000",NA
"119","51710004002",0.929134361894403,2019,"incarceration_rate_per_100000",NA
"120","51550020500",0.848099788742225,2019,"incarceration_rate_per_100000",NA
"121","51059421500",0.899321047399203,2019,"incarceration_rate_per_100000",NA
"122","51710006400",0.81872234442303,2019,"incarceration_rate_per_100000",NA
"123","51510201602",1.01727434014646,2019,"incarceration_rate_per_100000",NA
"124","51700032123",0.911053351702224,2019,"incarceration_rate_per_100000",NA
"125","51153900602",0.91709232247944,2019,"incarceration_rate_per_100000",NA
"126","51710006501",0.90912837210414,2019,"incarceration_rate_per_100000",NA
"127","51149850200",0.927102221857666,2019,"incarceration_rate_per_100000",NA
"128","51650010504",0.837604373646334,2019,"incarceration_rate_per_100000",NA
"129","51630000400",0.900664820994496,2019,"incarceration_rate_per_100000",NA
"130","51760040400",0.910769730991465,2019,"incarceration_rate_per_100000",NA
"131","51003010901",0.965814597309331,2019,"incarceration_rate_per_100000",NA
"132","51760060200",0.541704933055826,2019,"incarceration_rate_per_100000",NA
"133","51510200104",0.933833855919029,2019,"incarceration_rate_per_100000",NA
"134","51730810500",0.73331356599216,2019,"incarceration_rate_per_100000",NA
"135","51760020501",0.97855044439383,2019,"incarceration_rate_per_100000",NA
"136","51670820300",0.792164542871467,2019,"incarceration_rate_per_100000",NA
"137","51041100107",0.940378648307948,2019,"incarceration_rate_per_100000",NA
"138","51041100806",0.876642888111372,2019,"incarceration_rate_per_100000",NA
"139","51059451502",0.930668800185908,2019,"incarceration_rate_per_100000",NA
"140","51740212000",0.708974097429061,2019,"incarceration_rate_per_100000",NA
"141","51700030900",0.860470279152608,2019,"incarceration_rate_per_100000",NA
"142","51700031902",0.921531878581841,2019,"incarceration_rate_per_100000",NA
"143","51660000302",0.845837518446605,2019,"incarceration_rate_per_100000",NA
"144","51137110200",0.841554736206348,2019,"incarceration_rate_per_100000",NA
"145","51770002501",0.744681914224366,2019,"incarceration_rate_per_100000",NA
"146","51087200153",0.928093459383811,2019,"incarceration_rate_per_100000",NA
"147","51059452700",0.918870734590841,2019,"incarceration_rate_per_100000",NA
"148","51800065302",0.811658200868205,2019,"incarceration_rate_per_100000",NA
"149","51650010900",0.864216030729372,2019,"incarceration_rate_per_100000",NA
"150","51013102002",1.03765504467875,2019,"incarceration_rate_per_100000",NA
"151","51700032128",0.925250646668513,2019,"incarceration_rate_per_100000",NA
"152","51059480204",1.04510158788967,2019,"incarceration_rate_per_100000",NA
"153","51087200417",0.91408753362882,2019,"incarceration_rate_per_100000",NA
"154","51013101409",1.10777186671605,2019,"incarceration_rate_per_100000",NA
"155","51059420503",1.0206852829809,2019,"incarceration_rate_per_100000",NA
"156","51700031701",0.901671615531875,2019,"incarceration_rate_per_100000",NA
"157","51059452801",0.941507244376985,2019,"incarceration_rate_per_100000",NA
"158","51550020300",0.76556017575063,2019,"incarceration_rate_per_100000",NA
"159","51013102003",0.96343579255554,2019,"incarceration_rate_per_100000",NA
"160","51001090402",0.788956219356779,2019,"incarceration_rate_per_100000",NA
"161","51143010301",0.810917361418483,2019,"incarceration_rate_per_100000",NA
"162","51760060400",0.837049442341305,2019,"incarceration_rate_per_100000",NA
"163","51153901403",0.923767672390349,2019,"incarceration_rate_per_100000",NA
"164","51153901419",0.935449473831553,2019,"incarceration_rate_per_100000",NA
"165","51059421701",0.888249497218361,2019,"incarceration_rate_per_100000",NA
