geoid,year,measure,value,moe
11001000600,2020,avg_up_using_devices,79.26,
11001000600,2021,avg_up_using_devices,86.96,
110010006001,2019,avg_up_using_devices,53.76,
110010006001,2020,avg_up_using_devices,83.64,
110010006001,2021,avg_up_using_devices,106.13,
110010006002,2019,avg_up_using_devices,66.03,
110010006002,2020,avg_up_using_devices,73.02,
110010006002,2021,avg_up_using_devices,84.29,
110010006003,2019,avg_up_using_devices,70.96,
110010006003,2020,avg_up_using_devices,100.59,
110010006003,2021,avg_up_using_devices,104.27,
110010006004,2019,avg_up_using_devices,70.34,
110010006004,2020,avg_up_using_devices,89.8,
110010006004,2021,avg_up_using_devices,100.94,
11001000701,2019,avg_up_using_devices,36.53,
110010007011,2019,avg_up_using_devices,32.28,
110010007012,2019,avg_up_using_devices,37.52,
110010007013,2019,avg_up_using_devices,37.73,
110010007014,2019,avg_up_using_devices,30.37,
11001000702,2019,avg_up_using_devices,30.16,
11001000702,2020,avg_up_using_devices,48.3,
11001000702,2021,avg_up_using_devices,38.33,
110010007021,2019,avg_up_using_devices,31.81,
110010007021,2020,avg_up_using_devices,50.88,
110010007021,2021,avg_up_using_devices,40.77,
110010007022,2019,avg_up_using_devices,27.24,
110010007022,2020,avg_up_using_devices,46.42,
110010007022,2021,avg_up_using_devices,37.61,
110010007023,2019,avg_up_using_devices,27.61,
110010007023,2020,avg_up_using_devices,49.71,
110010007023,2021,avg_up_using_devices,41.77,
11001000703,2020,avg_up_using_devices,73.63,
11001000703,2021,avg_up_using_devices,58.2,
110010007031,2020,avg_up_using_devices,77.41,
110010007031,2021,avg_up_using_devices,57.28,
110010007032,2020,avg_up_using_devices,73.63,
110010007032,2021,avg_up_using_devices,58.2,
11001000704,2020,avg_up_using_devices,70.66,
11001000704,2021,avg_up_using_devices,65.49,
110010007041,2020,avg_up_using_devices,78.48,
110010007041,2021,avg_up_using_devices,75.13,
110010007042,2020,avg_up_using_devices,70.66,
110010007042,2021,avg_up_using_devices,65.49,
11001000801,2019,avg_up_using_devices,81.91,
110010008011,2019,avg_up_using_devices,62.22,
110010008012,2019,avg_up_using_devices,111.19,
110010008013,2019,avg_up_using_devices,71.21,
110010008014,2019,avg_up_using_devices,92.06,
11001000802,2019,avg_up_using_devices,90.55,
11001000802,2020,avg_up_using_devices,71.98,
11001000802,2021,avg_up_using_devices,67.59,
110010008021,2019,avg_up_using_devices,65.87,
110010008021,2020,avg_up_using_devices,88.53,
110010008021,2021,avg_up_using_devices,82.19,
110010008022,2019,avg_up_using_devices,128.91,
110010008022,2020,avg_up_using_devices,47.79,
110010008022,2021,avg_up_using_devices,45.25,
11001000803,2020,avg_up_using_devices,91.18,
11001000803,2021,avg_up_using_devices,81.13,
110010008031,2020,avg_up_using_devices,99.84,
110010008031,2021,avg_up_using_devices,91.21,
110010008032,2020,avg_up_using_devices,91.18,
110010008032,2021,avg_up_using_devices,81.13,
110010008033,2020,avg_up_using_devices,92.5,
110010008033,2021,avg_up_using_devices,67.64,
11001000804,2020,avg_up_using_devices,96.16,
11001000804,2021,avg_up_using_devices,80.75,
110010008041,2020,avg_up_using_devices,85.63,
110010008041,2021,avg_up_using_devices,92.55,
110010008042,2020,avg_up_using_devices,112.18,
110010008042,2021,avg_up_using_devices,69.36,
110010008043,2020,avg_up_using_devices,84.52,
110010008043,2021,avg_up_using_devices,64.84,
11001000901,2019,avg_up_using_devices,112.63,
110010009011,2019,avg_up_using_devices,119.11,
110010009012,2019,avg_up_using_devices,111.47,
110010009013,2019,avg_up_using_devices,105.01,
11001000902,2019,avg_up_using_devices,90.3,
11001000902,2020,avg_up_using_devices,102.65,
11001000902,2021,avg_up_using_devices,107.01,
110010009021,2019,avg_up_using_devices,137.3,
110010009021,2020,avg_up_using_devices,96.66,
110010009021,2021,avg_up_using_devices,134.13,
110010009022,2019,avg_up_using_devices,85.56,
110010009022,2020,avg_up_using_devices,107.15,
110010009022,2021,avg_up_using_devices,99.47,
11001000903,2020,avg_up_using_devices,131.07,
11001000903,2021,avg_up_using_devices,114.96,
110010009031,2020,avg_up_using_devices,160.97,
110010009031,2021,avg_up_using_devices,118.29,
110010009032,2020,avg_up_using_devices,131.07,
110010009032,2021,avg_up_using_devices,114.96,
11001000904,2020,avg_up_using_devices,121.52,
11001000904,2021,avg_up_using_devices,117.07,
110010009041,2020,avg_up_using_devices,124.76,
110010009041,2021,avg_up_using_devices,143.43,
110010009042,2020,avg_up_using_devices,120.98,
110010009042,2021,avg_up_using_devices,107.73,
11001001001,2019,avg_up_using_devices,75.86,
110010010011,2019,avg_up_using_devices,79.87,
110010010012,2019,avg_up_using_devices,57.58,
110010010013,2019,avg_up_using_devices,89.55,
110010010014,2019,avg_up_using_devices,64.49,
110010010015,2019,avg_up_using_devices,86.49,
110010010016,2019,avg_up_using_devices,91.83,
11001001002,2019,avg_up_using_devices,59.35,
11001001002,2020,avg_up_using_devices,106.41,
11001001002,2021,avg_up_using_devices,80.62,
110010010021,2019,avg_up_using_devices,54.79,
110010010021,2020,avg_up_using_devices,107.19,
110010010021,2021,avg_up_using_devices,73.67,
110010010022,2019,avg_up_using_devices,60.46,
110010010022,2020,avg_up_using_devices,116.81,
110010010022,2021,avg_up_using_devices,77.75,
110010010023,2019,avg_up_using_devices,57.54,
110010010023,2020,avg_up_using_devices,101.04,
110010010023,2021,avg_up_using_devices,70.78,
110010010024,2020,avg_up_using_devices,113.03,
110010010024,2021,avg_up_using_devices,79.3,
11001001003,2020,avg_up_using_devices,123.85,
11001001003,2021,avg_up_using_devices,110.01,
110010010031,2020,avg_up_using_devices,123.9,
110010010031,2021,avg_up_using_devices,119.38,
110010010032,2020,avg_up_using_devices,118.08,
110010010032,2021,avg_up_using_devices,111.76,
110010010033,2020,avg_up_using_devices,128.65,
110010010033,2021,avg_up_using_devices,108.56,
11001001004,2020,avg_up_using_devices,119.26,
11001001004,2021,avg_up_using_devices,101.05,
110010010041,2020,avg_up_using_devices,111.08,
110010010041,2021,avg_up_using_devices,106.69,
110010010042,2020,avg_up_using_devices,101.6,
110010010042,2021,avg_up_using_devices,127.16,
110010010043,2020,avg_up_using_devices,125.63,
110010010043,2021,avg_up_using_devices,96.66,
11001001100,2019,avg_up_using_devices,59.59,
11001001100,2020,avg_up_using_devices,91.37,
11001001100,2021,avg_up_using_devices,102.61,
110010011001,2019,avg_up_using_devices,66.38,
110010011001,2020,avg_up_using_devices,94.91,
110010011001,2021,avg_up_using_devices,109.28,
110010011002,2019,avg_up_using_devices,79.63,
110010011002,2020,avg_up_using_devices,92.74,
110010011002,2021,avg_up_using_devices,108.94,
110010011003,2019,avg_up_using_devices,64.29,
110010011003,2020,avg_up_using_devices,71.15,
110010011003,2021,avg_up_using_devices,144.34,
110010011004,2019,avg_up_using_devices,56.65,
110010011004,2020,avg_up_using_devices,86.85,
110010011004,2021,avg_up_using_devices,118.67,
11001001200,2019,avg_up_using_devices,52.06,
11001001200,2020,avg_up_using_devices,71.31,
11001001200,2021,avg_up_using_devices,87.38,
110010012001,2019,avg_up_using_devices,55.63,
110010012001,2020,avg_up_using_devices,68.6,
110010012001,2021,avg_up_using_devices,90.65,
110010012002,2019,avg_up_using_devices,42.63,
110010012002,2020,avg_up_using_devices,74.84,
110010012002,2021,avg_up_using_devices,99.19,
110010012003,2019,avg_up_using_devices,42.57,
110010012003,2020,avg_up_using_devices,74.5,
110010012003,2021,avg_up_using_devices,93.88,
110010012004,2019,avg_up_using_devices,47.89,
110010012004,2020,avg_up_using_devices,73.57,
110010012004,2021,avg_up_using_devices,80.68,
11001001301,2019,avg_up_using_devices,82.21,
11001001301,2020,avg_up_using_devices,94.68,
11001001301,2021,avg_up_using_devices,82.49,
110010013011,2019,avg_up_using_devices,84.67,
110010013011,2020,avg_up_using_devices,101.91,
110010013011,2021,avg_up_using_devices,82.24,
110010013012,2019,avg_up_using_devices,101.94,
110010013012,2020,avg_up_using_devices,88.09,
110010013012,2021,avg_up_using_devices,63.75,
110010013013,2019,avg_up_using_devices,60.56,
110010013013,2020,avg_up_using_devices,32.97,
110010013013,2021,avg_up_using_devices,97.62,
110010013014,2020,avg_up_using_devices,103.81,
110010013014,2021,avg_up_using_devices,92.19,
11001001302,2019,avg_up_using_devices,53.59,
110010013021,2019,avg_up_using_devices,43.03,
110010013022,2019,avg_up_using_devices,56.31,
110010013023,2019,avg_up_using_devices,52.04,
11001001303,2020,avg_up_using_devices,54.11,
11001001303,2021,avg_up_using_devices,70.54,
110010013031,2020,avg_up_using_devices,38.01,
110010013031,2021,avg_up_using_devices,68.4,
110010013032,2020,avg_up_using_devices,55.3,
110010013032,2021,avg_up_using_devices,73.09,
110010013033,2020,avg_up_using_devices,39.82,
110010013033,2021,avg_up_using_devices,72.18,
110010013034,2020,avg_up_using_devices,54.11,
110010013034,2021,avg_up_using_devices,77.91,
11001001304,2020,avg_up_using_devices,47.67,
11001001304,2021,avg_up_using_devices,62.15,
110010013041,2020,avg_up_using_devices,49.46,
110010013041,2021,avg_up_using_devices,53.51,
110010013042,2020,avg_up_using_devices,50.8,
110010013042,2021,avg_up_using_devices,35.47,
110010013043,2020,avg_up_using_devices,48.57,
110010013043,2021,avg_up_using_devices,78.02,
110010013044,2020,avg_up_using_devices,43.74,
110010013044,2021,avg_up_using_devices,59.74,
11001001401,2019,avg_up_using_devices,69.18,
11001001401,2020,avg_up_using_devices,90.9,
11001001401,2021,avg_up_using_devices,91.57,
110010014011,2019,avg_up_using_devices,59.95,
110010014011,2020,avg_up_using_devices,87.65,
110010014011,2021,avg_up_using_devices,87.59,
110010014012,2019,avg_up_using_devices,64.92,
110010014012,2020,avg_up_using_devices,101.41,
110010014012,2021,avg_up_using_devices,91.18,
11001001402,2019,avg_up_using_devices,90.95,
11001001402,2020,avg_up_using_devices,85.37,
11001001402,2021,avg_up_using_devices,79.8,
110010014021,2019,avg_up_using_devices,94.94,
110010014021,2020,avg_up_using_devices,97.24,
110010014021,2021,avg_up_using_devices,105.04,
110010014022,2019,avg_up_using_devices,103.5,
110010014022,2020,avg_up_using_devices,88.84,
110010014022,2021,avg_up_using_devices,49.53,
110010014023,2019,avg_up_using_devices,60.52,
110010014023,2020,avg_up_using_devices,82.14,
110010014023,2021,avg_up_using_devices,87.07,
11001001500,2019,avg_up_using_devices,80.32,
11001001500,2020,avg_up_using_devices,117.75,
11001001500,2021,avg_up_using_devices,119.47,
110010015001,2019,avg_up_using_devices,86.5,
110010015001,2020,avg_up_using_devices,130.35,
110010015001,2021,avg_up_using_devices,123.38,
110010015002,2019,avg_up_using_devices,78.28,
110010015002,2020,avg_up_using_devices,103.67,
110010015002,2021,avg_up_using_devices,101.33,
110010015003,2019,avg_up_using_devices,70.2,
110010015003,2020,avg_up_using_devices,105.15,
110010015003,2021,avg_up_using_devices,132.2,
110010015004,2019,avg_up_using_devices,60.32,
110010015004,2020,avg_up_using_devices,96.09,
110010015004,2021,avg_up_using_devices,128.92,
110010015005,2019,avg_up_using_devices,81.54,
110010015005,2020,avg_up_using_devices,108.7,
110010015005,2021,avg_up_using_devices,98.38,
11001001600,2019,avg_up_using_devices,89.97,
11001001600,2020,avg_up_using_devices,87.9,
11001001600,2021,avg_up_using_devices,98.96,
110010016001,2019,avg_up_using_devices,100.27,
110010016001,2020,avg_up_using_devices,77.63,
110010016001,2021,avg_up_using_devices,111.02,
110010016002,2019,avg_up_using_devices,74.24,
110010016002,2020,avg_up_using_devices,79.71,
110010016002,2021,avg_up_using_devices,94.71,
110010016003,2019,avg_up_using_devices,85.72,
110010016003,2020,avg_up_using_devices,87.24,
110010016003,2021,avg_up_using_devices,137.5,
110010016004,2019,avg_up_using_devices,89.04,
110010016004,2020,avg_up_using_devices,101.82,
110010016004,2021,avg_up_using_devices,92.94,
11001001702,2019,avg_up_using_devices,55.19,
11001001702,2020,avg_up_using_devices,81.93,
11001001702,2021,avg_up_using_devices,118.17,
110010017021,2019,avg_up_using_devices,48.22,
110010017021,2020,avg_up_using_devices,79.94,
110010017021,2021,avg_up_using_devices,126.44,
110010017022,2019,avg_up_using_devices,52.84,
110010017022,2020,avg_up_using_devices,64,
110010017022,2021,avg_up_using_devices,98.33,
11001001803,2019,avg_up_using_devices,80.2,
11001001803,2020,avg_up_using_devices,80.92,
11001001803,2021,avg_up_using_devices,123.55,
110010018031,2019,avg_up_using_devices,88.54,
110010018031,2020,avg_up_using_devices,93.99,
110010018031,2021,avg_up_using_devices,146.5,
110010018032,2019,avg_up_using_devices,48.75,
110010018032,2020,avg_up_using_devices,57.58,
110010018032,2021,avg_up_using_devices,153.69,
110010018033,2020,avg_up_using_devices,54.68,
110010018033,2021,avg_up_using_devices,67.76,
11001001804,2019,avg_up_using_devices,61.01,
11001001804,2020,avg_up_using_devices,52.7,
11001001804,2021,avg_up_using_devices,69.96,
110010018041,2019,avg_up_using_devices,70.87,
110010018041,2020,avg_up_using_devices,62.12,
110010018041,2021,avg_up_using_devices,89.28,
110010018042,2019,avg_up_using_devices,49.69,
110010018042,2020,avg_up_using_devices,44.14,
110010018042,2021,avg_up_using_devices,85.91,
110010018043,2019,avg_up_using_devices,37.68,
110010018043,2020,avg_up_using_devices,38.82,
110010018043,2021,avg_up_using_devices,56.38,
11001001901,2019,avg_up_using_devices,72.88,
11001001901,2020,avg_up_using_devices,70.68,
11001001901,2021,avg_up_using_devices,130.55,
110010019011,2019,avg_up_using_devices,83.43,
110010019011,2020,avg_up_using_devices,69.8,
110010019011,2021,avg_up_using_devices,110.58,
110010019012,2019,avg_up_using_devices,59.5,
110010019012,2020,avg_up_using_devices,53.73,
110010019012,2021,avg_up_using_devices,134.58,
110010019013,2019,avg_up_using_devices,46.73,
110010019013,2020,avg_up_using_devices,62.47,
110010019013,2021,avg_up_using_devices,139.29,
110010019014,2019,avg_up_using_devices,64.97,
110010019014,2020,avg_up_using_devices,71.34,
110010019014,2021,avg_up_using_devices,145.52,
11001001902,2019,avg_up_using_devices,96.93,
11001001902,2020,avg_up_using_devices,81.63,
11001001902,2021,avg_up_using_devices,108.27,
110010019021,2019,avg_up_using_devices,107.03,
110010019021,2020,avg_up_using_devices,76.68,
110010019021,2021,avg_up_using_devices,102.02,
110010019022,2019,avg_up_using_devices,93.38,
110010019022,2020,avg_up_using_devices,70.75,
110010019022,2021,avg_up_using_devices,98.61,
11001002001,2019,avg_up_using_devices,66.87,
11001002001,2020,avg_up_using_devices,80.78,
11001002001,2021,avg_up_using_devices,117.02,
110010020011,2019,avg_up_using_devices,40.43,
110010020011,2020,avg_up_using_devices,51.97,
110010020011,2021,avg_up_using_devices,58.55,
110010020012,2019,avg_up_using_devices,76.21,
110010020012,2020,avg_up_using_devices,90.52,
110010020012,2021,avg_up_using_devices,139.08,
11001002002,2019,avg_up_using_devices,83.13,
11001002002,2020,avg_up_using_devices,94.23,
11001002002,2021,avg_up_using_devices,96.53,
110010020021,2019,avg_up_using_devices,96.14,
110010020021,2020,avg_up_using_devices,105.83,
110010020021,2021,avg_up_using_devices,114.23,
110010020022,2019,avg_up_using_devices,43.87,
110010020022,2020,avg_up_using_devices,64.1,
110010020022,2021,avg_up_using_devices,67.49,
110010020023,2019,avg_up_using_devices,84.22,
110010020023,2020,avg_up_using_devices,102.89,
110010020023,2021,avg_up_using_devices,117.41,
11001002101,2019,avg_up_using_devices,67.89,
11001002101,2020,avg_up_using_devices,76.22,
11001002101,2021,avg_up_using_devices,98.84,
110010021011,2019,avg_up_using_devices,73.81,
110010021011,2020,avg_up_using_devices,69.9,
110010021011,2021,avg_up_using_devices,105.44,
110010021012,2019,avg_up_using_devices,105.76,
110010021012,2020,avg_up_using_devices,119.42,
110010021012,2021,avg_up_using_devices,72,
110010021013,2019,avg_up_using_devices,68.61,
110010021013,2020,avg_up_using_devices,98.46,
110010021013,2021,avg_up_using_devices,89.63,
110010021014,2019,avg_up_using_devices,65.71,
110010021014,2020,avg_up_using_devices,91.84,
110010021014,2021,avg_up_using_devices,83.32,
110010021015,2019,avg_up_using_devices,75.37,
110010021015,2020,avg_up_using_devices,94.8,
110010021015,2021,avg_up_using_devices,81.02,
11001002102,2019,avg_up_using_devices,87.04,
11001002102,2020,avg_up_using_devices,87.55,
11001002102,2021,avg_up_using_devices,97.81,
110010021021,2019,avg_up_using_devices,97.13,
110010021021,2020,avg_up_using_devices,81.6,
110010021021,2021,avg_up_using_devices,87.82,
110010021022,2019,avg_up_using_devices,71.26,
110010021022,2020,avg_up_using_devices,95.95,
110010021022,2021,avg_up_using_devices,98.87,
110010021023,2019,avg_up_using_devices,71.26,
110010021023,2020,avg_up_using_devices,95.95,
110010021023,2021,avg_up_using_devices,98.87,
110010021024,2019,avg_up_using_devices,82.86,
110010021024,2020,avg_up_using_devices,100.28,
110010021024,2021,avg_up_using_devices,106.14,
110010021025,2019,avg_up_using_devices,62.69,
110010021025,2020,avg_up_using_devices,94.08,
110010021025,2021,avg_up_using_devices,119.34,
110010021026,2019,avg_up_using_devices,81.54,
110010021026,2020,avg_up_using_devices,101.54,
110010021026,2021,avg_up_using_devices,101.52,
11001002201,2019,avg_up_using_devices,83.03,
11001002201,2020,avg_up_using_devices,121.01,
11001002201,2021,avg_up_using_devices,117.52,
110010022011,2019,avg_up_using_devices,71.73,
110010022011,2020,avg_up_using_devices,125.42,
110010022011,2021,avg_up_using_devices,131.54,
110010022012,2019,avg_up_using_devices,90.21,
110010022012,2020,avg_up_using_devices,133.46,
110010022012,2021,avg_up_using_devices,125.84,
110010022013,2019,avg_up_using_devices,87.53,
110010022013,2020,avg_up_using_devices,115.99,
110010022013,2021,avg_up_using_devices,129.81,
11001002202,2019,avg_up_using_devices,60.7,
11001002202,2020,avg_up_using_devices,81.91,
11001002202,2021,avg_up_using_devices,103.73,
110010022021,2019,avg_up_using_devices,65.57,
110010022021,2020,avg_up_using_devices,82.54,
110010022021,2021,avg_up_using_devices,103.23,
110010022022,2019,avg_up_using_devices,77.42,
110010022022,2020,avg_up_using_devices,149.58,
110010022022,2021,avg_up_using_devices,127.84,
110010022023,2019,avg_up_using_devices,64.35,
110010022023,2020,avg_up_using_devices,119.57,
110010022023,2021,avg_up_using_devices,120.41,
11001002301,2019,avg_up_using_devices,72.15,
11001002301,2020,avg_up_using_devices,78.19,
11001002301,2021,avg_up_using_devices,75.79,
110010023011,2019,avg_up_using_devices,91.3,
110010023011,2020,avg_up_using_devices,98.27,
110010023011,2021,avg_up_using_devices,104.52,
110010023012,2019,avg_up_using_devices,62.02,
110010023012,2020,avg_up_using_devices,58.06,
110010023012,2021,avg_up_using_devices,68,
11001002302,2019,avg_up_using_devices,51.98,
11001002302,2020,avg_up_using_devices,57.75,
11001002302,2021,avg_up_using_devices,74.2,
110010023021,2019,avg_up_using_devices,51.98,
110010023021,2020,avg_up_using_devices,89.8,
110010023021,2021,avg_up_using_devices,64.41,
110010023022,2020,avg_up_using_devices,43.8,
110010023022,2021,avg_up_using_devices,90.73,
110010023023,2020,avg_up_using_devices,59.18,
110010023023,2021,avg_up_using_devices,71.77,
11001002400,2019,avg_up_using_devices,80.15,
11001002400,2020,avg_up_using_devices,85.17,
11001002400,2021,avg_up_using_devices,98.01,
110010024001,2019,avg_up_using_devices,89.95,
110010024001,2020,avg_up_using_devices,67.37,
110010024001,2021,avg_up_using_devices,106.7,
110010024002,2019,avg_up_using_devices,70.35,
110010024002,2020,avg_up_using_devices,94.49,
110010024002,2021,avg_up_using_devices,91.91,
110010024003,2019,avg_up_using_devices,73.3,
110010024003,2020,avg_up_using_devices,80.37,
110010024003,2021,avg_up_using_devices,94.6,
110010024004,2019,avg_up_using_devices,68.1,
110010024004,2020,avg_up_using_devices,52.01,
110010024004,2021,avg_up_using_devices,92.43,
11001002501,2019,avg_up_using_devices,84.06,
11001002501,2020,avg_up_using_devices,110.35,
11001002501,2021,avg_up_using_devices,118.58,
110010025011,2019,avg_up_using_devices,95.75,
110010025011,2020,avg_up_using_devices,99.66,
110010025011,2021,avg_up_using_devices,115.06,
110010025012,2019,avg_up_using_devices,78.38,
110010025012,2020,avg_up_using_devices,113.98,
110010025012,2021,avg_up_using_devices,120.43,
11001002502,2019,avg_up_using_devices,60.79,
110010025021,2019,avg_up_using_devices,55.55,
110010025022,2019,avg_up_using_devices,61.59,
110010025023,2019,avg_up_using_devices,58.21,
110010025024,2019,avg_up_using_devices,59.99,
11001002503,2020,avg_up_using_devices,65.95,
11001002503,2021,avg_up_using_devices,88.87,
110010025031,2020,avg_up_using_devices,64.24,
110010025031,2021,avg_up_using_devices,87.54,
110010025032,2020,avg_up_using_devices,65.95,
110010025032,2021,avg_up_using_devices,88.87,
11001002504,2020,avg_up_using_devices,60.54,
11001002504,2021,avg_up_using_devices,92.95,
110010025041,2020,avg_up_using_devices,60.22,
110010025041,2021,avg_up_using_devices,79.41,
110010025042,2020,avg_up_using_devices,55.42,
110010025042,2021,avg_up_using_devices,101.66,
11001002600,2019,avg_up_using_devices,76.48,
11001002600,2020,avg_up_using_devices,95.18,
11001002600,2021,avg_up_using_devices,106.07,
110010026001,2019,avg_up_using_devices,84.17,
110010026001,2020,avg_up_using_devices,65.3,
110010026001,2021,avg_up_using_devices,77.56,
110010026002,2019,avg_up_using_devices,71.22,
110010026002,2020,avg_up_using_devices,117.92,
110010026002,2021,avg_up_using_devices,124.25,
11001002701,2019,avg_up_using_devices,70.53,
110010027011,2019,avg_up_using_devices,43.4,
110010027012,2019,avg_up_using_devices,64.14,
110010027013,2019,avg_up_using_devices,77,
110010027014,2019,avg_up_using_devices,59.76,
11001002702,2019,avg_up_using_devices,60.62,
11001002702,2020,avg_up_using_devices,60.66,
11001002702,2021,avg_up_using_devices,70.31,
110010027021,2019,avg_up_using_devices,41.5,
110010027021,2020,avg_up_using_devices,59.27,
110010027021,2021,avg_up_using_devices,66.14,
110010027022,2019,avg_up_using_devices,44.76,
110010027022,2020,avg_up_using_devices,60.66,
110010027022,2021,avg_up_using_devices,70.31,
110010027023,2019,avg_up_using_devices,60.62,
110010027023,2020,avg_up_using_devices,59.27,
110010027023,2021,avg_up_using_devices,66.14,
110010027024,2020,avg_up_using_devices,58.3,
110010027024,2021,avg_up_using_devices,86.22,
11001002703,2020,avg_up_using_devices,61.24,
11001002703,2021,avg_up_using_devices,79.29,
110010027031,2020,avg_up_using_devices,57.04,
110010027031,2021,avg_up_using_devices,61.95,
110010027032,2020,avg_up_using_devices,61.24,
110010027032,2021,avg_up_using_devices,79.29,
11001002704,2020,avg_up_using_devices,53.57,
11001002704,2021,avg_up_using_devices,79.94,
110010027041,2020,avg_up_using_devices,49.02,
110010027041,2021,avg_up_using_devices,58.87,
110010027042,2020,avg_up_using_devices,61.18,
110010027042,2021,avg_up_using_devices,120.03,
11001002801,2019,avg_up_using_devices,48.34,
11001002801,2020,avg_up_using_devices,61.18,
11001002801,2021,avg_up_using_devices,70.37,
110010028011,2019,avg_up_using_devices,48.34,
110010028011,2020,avg_up_using_devices,61.18,
110010028011,2021,avg_up_using_devices,70.37,
110010028012,2019,avg_up_using_devices,57.25,
110010028012,2020,avg_up_using_devices,52.06,
110010028012,2021,avg_up_using_devices,78.56,
11001002802,2019,avg_up_using_devices,37.47,
11001002802,2020,avg_up_using_devices,53.96,
11001002802,2021,avg_up_using_devices,59.21,
110010028021,2019,avg_up_using_devices,35.52,
110010028021,2020,avg_up_using_devices,53.96,
110010028021,2021,avg_up_using_devices,59.21,
110010028022,2019,avg_up_using_devices,37.47,
110010028022,2020,avg_up_using_devices,37.62,
110010028022,2021,avg_up_using_devices,56.26,
110010028023,2020,avg_up_using_devices,37.62,
110010028023,2021,avg_up_using_devices,56.26,
11001002900,2019,avg_up_using_devices,63.9,
11001002900,2020,avg_up_using_devices,73.59,
11001002900,2021,avg_up_using_devices,84.25,
