geoid,region_type,region_name,year,measure,value,measure_type,moe
11001008702,tract,"Washington, District of Columbia",2019,RISK_SCORE,7.7972401663596,index,NA
11001008903,tract,"Washington, District of Columbia",2019,RISK_SCORE,9.46443591446882,index,NA
11001008904,tract,"Washington, District of Columbia",2019,RISK_SCORE,10.2798473437037,index,NA
11001009102,tract,"Washington, District of Columbia",2019,RISK_SCORE,14.7016636910477,index,NA
11001009201,tract,"Washington, District of Columbia",2019,RISK_SCORE,7.76337830386244,index,NA
11001009203,tract,"Washington, District of Columbia",2019,RISK_SCORE,7.90293721920153,index,NA
11001009302,tract,"Washington, District of Columbia",2019,RISK_SCORE,6.12652005200629,index,NA
11001009505,tract,"Washington, District of Columbia",2019,RISK_SCORE,10.3441833090482,index,NA
11001009700,tract,"Washington, District of Columbia",2019,RISK_SCORE,10.1411675753327,index,NA
11001009903,tract,"Washington, District of Columbia",2019,RISK_SCORE,8.75439663714314,index,NA
11001010500,tract,"Washington, District of Columbia",2019,RISK_SCORE,9.25754845573605,index,NA
11001011000,tract,"Washington, District of Columbia",2019,RISK_SCORE,11.8284038182305,index,NA
11001000502,tract,"Washington, District of Columbia",2019,RISK_SCORE,8.50849771967837,index,NA
11001001301,tract,"Washington, District of Columbia",2019,RISK_SCORE,9.36220328245048,index,NA
11001001402,tract,"Washington, District of Columbia",2019,RISK_SCORE,8.73935307999754,index,NA
11001002102,tract,"Washington, District of Columbia",2019,RISK_SCORE,10.7378649847016,index,NA
11001002600,tract,"Washington, District of Columbia",2019,RISK_SCORE,7.78033744569527,index,NA
11001003000,tract,"Washington, District of Columbia",2019,RISK_SCORE,9.13071793268119,index,NA
11001003100,tract,"Washington, District of Columbia",2019,RISK_SCORE,9.46921586270249,index,NA
11001003301,tract,"Washington, District of Columbia",2019,RISK_SCORE,7.09388191459959,index,NA
11001003302,tract,"Washington, District of Columbia",2019,RISK_SCORE,7.10724583285795,index,NA
11001003700,tract,"Washington, District of Columbia",2019,RISK_SCORE,10.7418191695931,index,NA
11001004002,tract,"Washington, District of Columbia",2019,RISK_SCORE,7.58400900554767,index,NA
11001004801,tract,"Washington, District of Columbia",2019,RISK_SCORE,7.9594998647916,index,NA
11001004901,tract,"Washington, District of Columbia",2019,RISK_SCORE,8.1285737607304,index,NA
11001004902,tract,"Washington, District of Columbia",2019,RISK_SCORE,7.78195538331713,index,NA
11001005001,tract,"Washington, District of Columbia",2019,RISK_SCORE,4.78527502748683,index,NA
11001005600,tract,"Washington, District of Columbia",2019,RISK_SCORE,12.2385019394478,index,NA
11001005800,tract,"Washington, District of Columbia",2019,RISK_SCORE,13.1663021021565,index,NA
11001005900,tract,"Washington, District of Columbia",2019,RISK_SCORE,9.2387259723075,index,NA
11001006202,tract,"Washington, District of Columbia",2019,RISK_SCORE,NA,index,NA
11001006500,tract,"Washington, District of Columbia",2019,RISK_SCORE,7.8350973760086,index,NA
11001006600,tract,"Washington, District of Columbia",2019,RISK_SCORE,6.99158853019231,index,NA
11001006801,tract,"Washington, District of Columbia",2019,RISK_SCORE,7.14254942079752,index,NA
11001000300,tract,"Washington, District of Columbia",2019,RISK_SCORE,9.88246208758551,index,NA
11001000902,tract,"Washington, District of Columbia",2019,RISK_SCORE,6.3501179001274,index,NA
11001001002,tract,"Washington, District of Columbia",2019,RISK_SCORE,9.27655337410521,index,NA
11001007200,tract,"Washington, District of Columbia",2019,RISK_SCORE,8.66553747760113,index,NA
11001007301,tract,"Washington, District of Columbia",2019,RISK_SCORE,9.28446189457765,index,NA
11001007407,tract,"Washington, District of Columbia",2019,RISK_SCORE,8.67394801223664,index,NA
11001007502,tract,"Washington, District of Columbia",2019,RISK_SCORE,12.4974806676122,index,NA
11001007504,tract,"Washington, District of Columbia",2019,RISK_SCORE,9.18574860345162,index,NA
11001001302,tract,"Washington, District of Columbia",2019,RISK_SCORE,13.1774423514965,index,NA
11001001401,tract,"Washington, District of Columbia",2019,RISK_SCORE,7.51915854856176,index,NA
11001001803,tract,"Washington, District of Columbia",2019,RISK_SCORE,9.58856645885443,index,NA
11001001902,tract,"Washington, District of Columbia",2019,RISK_SCORE,8.4573191376129,index,NA
11001007603,tract,"Washington, District of Columbia",2019,RISK_SCORE,10.1896400591731,index,NA
11001007707,tract,"Washington, District of Columbia",2019,RISK_SCORE,9.81625133198727,index,NA
11001008001,tract,"Washington, District of Columbia",2019,RISK_SCORE,8.09212401610638,index,NA
11001008200,tract,"Washington, District of Columbia",2019,RISK_SCORE,7.91731497441195,index,NA
11001008402,tract,"Washington, District of Columbia",2019,RISK_SCORE,9.50127902982045,index,NA
11001002101,tract,"Washington, District of Columbia",2019,RISK_SCORE,11.2359508056077,index,NA
11001002301,tract,"Washington, District of Columbia",2019,RISK_SCORE,8.88769559669958,index,NA
11001002400,tract,"Washington, District of Columbia",2019,RISK_SCORE,8.15381210073397,index,NA
11001002501,tract,"Washington, District of Columbia",2019,RISK_SCORE,8.87002445235819,index,NA
11001008410,tract,"Washington, District of Columbia",2019,RISK_SCORE,5.84088973407039,index,NA
11001008802,tract,"Washington, District of Columbia",2019,RISK_SCORE,10.2292069352708,index,NA
11001009000,tract,"Washington, District of Columbia",2019,RISK_SCORE,11.4532828170449,index,NA
11001009301,tract,"Washington, District of Columbia",2019,RISK_SCORE,9.02525497068032,index,NA
11001009503,tract,"Washington, District of Columbia",2019,RISK_SCORE,9.60575099909817,index,NA
11001002701,tract,"Washington, District of Columbia",2019,RISK_SCORE,10.6710164202555,index,NA
11001004100,tract,"Washington, District of Columbia",2019,RISK_SCORE,8.03757591180349,index,NA
11001002702,tract,"Washington, District of Columbia",2019,RISK_SCORE,10.2989279055201,index,NA
11001002802,tract,"Washington, District of Columbia",2019,RISK_SCORE,11.1408710074829,index,NA
11001003500,tract,"Washington, District of Columbia",2019,RISK_SCORE,9.66115011350158,index,NA
11001009604,tract,"Washington, District of Columbia",2019,RISK_SCORE,8.50372401908103,index,NA
11001009601,tract,"Washington, District of Columbia",2019,RISK_SCORE,12.2675292535458,index,NA
11001009602,tract,"Washington, District of Columbia",2019,RISK_SCORE,22.4701076435445,index,NA
11001009804,tract,"Washington, District of Columbia",2019,RISK_SCORE,8.61272919854506,index,NA
11001009807,tract,"Washington, District of Columbia",2019,RISK_SCORE,9.89023437120636,index,NA
11001009905,tract,"Washington, District of Columbia",2019,RISK_SCORE,8.58020246534463,index,NA
11001010100,tract,"Washington, District of Columbia",2019,RISK_SCORE,12.7225764609601,index,NA
11001003800,tract,"Washington, District of Columbia",2019,RISK_SCORE,9.52369037402024,index,NA
11001003900,tract,"Washington, District of Columbia",2019,RISK_SCORE,10.1517594332194,index,NA
11001010700,tract,"Washington, District of Columbia",2019,RISK_SCORE,17.4433106422612,index,NA
11001004201,tract,"Washington, District of Columbia",2019,RISK_SCORE,7.6079689041918,index,NA
11001004802,tract,"Washington, District of Columbia",2019,RISK_SCORE,9.36802736808411,index,NA
11001005002,tract,"Washington, District of Columbia",2019,RISK_SCORE,9.69041394761388,index,NA
11001006400,tract,"Washington, District of Columbia",2019,RISK_SCORE,9.67106006836513,index,NA
11001006900,tract,"Washington, District of Columbia",2019,RISK_SCORE,7.42243838084528,index,NA
11001007000,tract,"Washington, District of Columbia",2019,RISK_SCORE,7.17221347646033,index,NA
11001007100,tract,"Washington, District of Columbia",2019,RISK_SCORE,9.59112223088031,index,NA
11001007601,tract,"Washington, District of Columbia",2019,RISK_SCORE,10.3547104315337,index,NA
11001007604,tract,"Washington, District of Columbia",2019,RISK_SCORE,9.50462696366954,index,NA
11001007605,tract,"Washington, District of Columbia",2019,RISK_SCORE,10.1251672954633,index,NA
11001007708,tract,"Washington, District of Columbia",2019,RISK_SCORE,9.95317296502944,index,NA
11001007709,tract,"Washington, District of Columbia",2019,RISK_SCORE,7.74529004461275,index,NA
11001007806,tract,"Washington, District of Columbia",2019,RISK_SCORE,9.1596967204119,index,NA
11001007808,tract,"Washington, District of Columbia",2019,RISK_SCORE,12.2730983073109,index,NA
11001008803,tract,"Washington, District of Columbia",2019,RISK_SCORE,8.99151654604616,index,NA
11001008804,tract,"Washington, District of Columbia",2019,RISK_SCORE,8.07278256826758,index,NA
11001009204,tract,"Washington, District of Columbia",2019,RISK_SCORE,10.0444380224247,index,NA
11001009501,tract,"Washington, District of Columbia",2019,RISK_SCORE,11.6753731738898,index,NA
11001009504,tract,"Washington, District of Columbia",2019,RISK_SCORE,11.3984355654764,index,NA
11001009508,tract,"Washington, District of Columbia",2019,RISK_SCORE,10.0800431680576,index,NA
11001009509,tract,"Washington, District of Columbia",2019,RISK_SCORE,8.77996159853808,index,NA
11001009603,tract,"Washington, District of Columbia",2019,RISK_SCORE,10.4834977982766,index,NA
11001009802,tract,"Washington, District of Columbia",2019,RISK_SCORE,8.5101417404086,index,NA
11001009811,tract,"Washington, District of Columbia",2019,RISK_SCORE,11.8688641137074,index,NA
11001009904,tract,"Washington, District of Columbia",2019,RISK_SCORE,8.61454674705921,index,NA
11001010300,tract,"Washington, District of Columbia",2019,RISK_SCORE,9.72479747326707,index,NA
11001010400,tract,"Washington, District of Columbia",2019,RISK_SCORE,10.3514779235381,index,NA
11001010600,tract,"Washington, District of Columbia",2019,RISK_SCORE,9.03761244547395,index,NA
11001010900,tract,"Washington, District of Columbia",2019,RISK_SCORE,11.3534971431002,index,NA
51059415500,tract,"Fairfax, Virginia",2019,RISK_SCORE,10.1411812616565,index,NA
51683910402,tract,"Manassas, Virginia",2019,RISK_SCORE,12.7416195952469,index,NA
51059440800,tract,"Fairfax, Virginia",2019,RISK_SCORE,10.190209207433,index,NA
51059491102,tract,"Fairfax, Virginia",2019,RISK_SCORE,7.15073568491326,index,NA
51059491803,tract,"Fairfax, Virginia",2019,RISK_SCORE,8.4171098086794,index,NA
51059492400,tract,"Fairfax, Virginia",2019,RISK_SCORE,6.95223868813989,index,NA
51107610101,tract,"Loudoun, Virginia",2019,RISK_SCORE,10.925007304584,index,NA
51107610400,tract,"Loudoun, Virginia",2019,RISK_SCORE,12.0828456579282,index,NA
51107611004,tract,"Loudoun, Virginia",2019,RISK_SCORE,11.2688265539236,index,NA
51153901306,tract,"Prince William, Virginia",2019,RISK_SCORE,9.04628627382814,index,NA
51013100400,tract,"Arlington, Virginia",2019,RISK_SCORE,7.29391259991704,index,NA
51013100500,tract,"Arlington, Virginia",2019,RISK_SCORE,7.87227566837167,index,NA
51107610201,tract,"Loudoun, Virginia",2019,RISK_SCORE,11.4912099091195,index,NA
51107610202,tract,"Loudoun, Virginia",2019,RISK_SCORE,10.1312170098372,index,NA
51107610300,tract,"Loudoun, Virginia",2019,RISK_SCORE,12.1241609166995,index,NA
51107610503,tract,"Loudoun, Virginia",2019,RISK_SCORE,12.1905688201676,index,NA
51153901505,tract,"Prince William, Virginia",2019,RISK_SCORE,8.84411267650179,index,NA
51059416100,tract,"Fairfax, Virginia",2019,RISK_SCORE,8.20209516114651,index,NA
51059416200,tract,"Fairfax, Virginia",2019,RISK_SCORE,8.79279106640834,index,NA
51107610602,tract,"Loudoun, Virginia",2019,RISK_SCORE,7.75240288415947,index,NA
51059430201,tract,"Fairfax, Virginia",2019,RISK_SCORE,7.19201635189899,index,NA
51107611015,tract,"Loudoun, Virginia",2019,RISK_SCORE,8.41596554341586,index,NA
51153901231,tract,"Prince William, Virginia",2019,RISK_SCORE,10.1066078336287,index,NA
51153980100,tract,"Prince William, Virginia",2019,RISK_SCORE,NA,index,NA
51013100100,tract,"Arlington, Virginia",2019,RISK_SCORE,8.4539982011051,index,NA
51013100800,tract,"Arlington, Virginia",2019,RISK_SCORE,5.44798094304823,index,NA
51013101100,tract,"Arlington, Virginia",2019,RISK_SCORE,8.82574134562442,index,NA
51013101401,tract,"Arlington, Virginia",2019,RISK_SCORE,5.49873108145078,index,NA
51013101601,tract,"Arlington, Virginia",2019,RISK_SCORE,5.44669103655024,index,NA
51013101703,tract,"Arlington, Virginia",2019,RISK_SCORE,6.63171952827224,index,NA
51013102002,tract,"Arlington, Virginia",2019,RISK_SCORE,5.78493396288961,index,NA
51013102200,tract,"Arlington, Virginia",2019,RISK_SCORE,13.1591940336606,index,NA
51013102400,tract,"Arlington, Virginia",2019,RISK_SCORE,7.98306816717624,index,NA
51013103300,tract,"Arlington, Virginia",2019,RISK_SCORE,6.94893454491869,index,NA
51013103401,tract,"Arlington, Virginia",2019,RISK_SCORE,3.20959077526975,index,NA
51013103502,tract,"Arlington, Virginia",2019,RISK_SCORE,9.19021059695106,index,NA
51059420201,tract,"Fairfax, Virginia",2019,RISK_SCORE,6.89848118857647,index,NA
51059420700,tract,"Fairfax, Virginia",2019,RISK_SCORE,7.50204518745875,index,NA
51059420800,tract,"Fairfax, Virginia",2019,RISK_SCORE,7.06340201205938,index,NA
51059421103,tract,"Fairfax, Virginia",2019,RISK_SCORE,6.97199076129234,index,NA
51059421200,tract,"Fairfax, Virginia",2019,RISK_SCORE,5.23600705186781,index,NA
51059421600,tract,"Fairfax, Virginia",2019,RISK_SCORE,9.90766974058957,index,NA
51059421701,tract,"Fairfax, Virginia",2019,RISK_SCORE,7.67449592017813,index,NA
51059421702,tract,"Fairfax, Virginia",2019,RISK_SCORE,8.09639149381158,index,NA
51059422000,tract,"Fairfax, Virginia",2019,RISK_SCORE,10.4757846342128,index,NA
51059422102,tract,"Fairfax, Virginia",2019,RISK_SCORE,7.95881429751607,index,NA
51059422401,tract,"Fairfax, Virginia",2019,RISK_SCORE,5.34981799477282,index,NA
51059430203,tract,"Fairfax, Virginia",2019,RISK_SCORE,6.55422549495552,index,NA
51059431400,tract,"Fairfax, Virginia",2019,RISK_SCORE,7.72052366274938,index,NA
51059440702,tract,"Fairfax, Virginia",2019,RISK_SCORE,8.78393045254463,index,NA
51059431900,tract,"Fairfax, Virginia",2019,RISK_SCORE,6.00141338119689,index,NA
51059432000,tract,"Fairfax, Virginia",2019,RISK_SCORE,7.17777209103421,index,NA
51059440501,tract,"Fairfax, Virginia",2019,RISK_SCORE,7.78205458482751,index,NA
51059450200,tract,"Fairfax, Virginia",2019,RISK_SCORE,8.2767254123867,index,NA
51059450300,tract,"Fairfax, Virginia",2019,RISK_SCORE,9.24895880353138,index,NA
51059450500,tract,"Fairfax, Virginia",2019,RISK_SCORE,7.45133166372822,index,NA
51059450601,tract,"Fairfax, Virginia",2019,RISK_SCORE,7.70705788908627,index,NA
51059451000,tract,"Fairfax, Virginia",2019,RISK_SCORE,7.64477165516956,index,NA
51059451100,tract,"Fairfax, Virginia",2019,RISK_SCORE,5.72687623430948,index,NA
51059451800,tract,"Fairfax, Virginia",2019,RISK_SCORE,6.99006108122376,index,NA
51059460200,tract,"Fairfax, Virginia",2019,RISK_SCORE,5.65344048380781,index,NA
51059451900,tract,"Fairfax, Virginia",2019,RISK_SCORE,8.13876936618414,index,NA
51059460400,tract,"Fairfax, Virginia",2019,RISK_SCORE,8.75979530428462,index,NA
51059452600,tract,"Fairfax, Virginia",2019,RISK_SCORE,9.45466312198235,index,NA
51059452101,tract,"Fairfax, Virginia",2019,RISK_SCORE,9.30359867569789,index,NA
51059452301,tract,"Fairfax, Virginia",2019,RISK_SCORE,8.52956948035173,index,NA
51059460501,tract,"Fairfax, Virginia",2019,RISK_SCORE,6.53003765485855,index,NA
51059460600,tract,"Fairfax, Virginia",2019,RISK_SCORE,6.80434460172011,index,NA
51059460701,tract,"Fairfax, Virginia",2019,RISK_SCORE,7.89170028690827,index,NA
51059461202,tract,"Fairfax, Virginia",2019,RISK_SCORE,8.3907399013972,index,NA
51059460800,tract,"Fairfax, Virginia",2019,RISK_SCORE,7.17323345422212,index,NA
51059461000,tract,"Fairfax, Virginia",2019,RISK_SCORE,6.02736323513659,index,NA
51059461602,tract,"Fairfax, Virginia",2019,RISK_SCORE,7.0286072659811,index,NA
51059461902,tract,"Fairfax, Virginia",2019,RISK_SCORE,6.57262081565525,index,NA
51059470900,tract,"Fairfax, Virginia",2019,RISK_SCORE,8.70144554242223,index,NA
51059471000,tract,"Fairfax, Virginia",2019,RISK_SCORE,5.02653950107534,index,NA
51059471100,tract,"Fairfax, Virginia",2019,RISK_SCORE,8.96031201216371,index,NA
51059471401,tract,"Fairfax, Virginia",2019,RISK_SCORE,7.65151706055871,index,NA
51059480202,tract,"Fairfax, Virginia",2019,RISK_SCORE,8.39240946913768,index,NA
51059480401,tract,"Fairfax, Virginia",2019,RISK_SCORE,6.06421056777542,index,NA
51059480802,tract,"Fairfax, Virginia",2019,RISK_SCORE,8.22160374861187,index,NA
51059480502,tract,"Fairfax, Virginia",2019,RISK_SCORE,7.96566447981367,index,NA
51059480903,tract,"Fairfax, Virginia",2019,RISK_SCORE,7.29920182059218,index,NA
51059481103,tract,"Fairfax, Virginia",2019,RISK_SCORE,6.72263301927007,index,NA
51059481105,tract,"Fairfax, Virginia",2019,RISK_SCORE,6.66280049771245,index,NA
51013100600,tract,"Arlington, Virginia",2019,RISK_SCORE,8.13527326924663,index,NA
51059481500,tract,"Fairfax, Virginia",2019,RISK_SCORE,5.45241693364238,index,NA
51059481106,tract,"Fairfax, Virginia",2019,RISK_SCORE,6.28850725280163,index,NA
51059482001,tract,"Fairfax, Virginia",2019,RISK_SCORE,6.57312543890027,index,NA
51013101300,tract,"Arlington, Virginia",2019,RISK_SCORE,8.59990332788123,index,NA
51013101500,tract,"Arlington, Virginia",2019,RISK_SCORE,9.51569554155554,index,NA
51013101602,tract,"Arlington, Virginia",2019,RISK_SCORE,6.63129849191617,index,NA
51013101702,tract,"Arlington, Virginia",2019,RISK_SCORE,9.84499265089328,index,NA
51013101802,tract,"Arlington, Virginia",2019,RISK_SCORE,9.32580657187339,index,NA
51013102100,tract,"Arlington, Virginia",2019,RISK_SCORE,10.4947881235763,index,NA
51059482201,tract,"Fairfax, Virginia",2019,RISK_SCORE,6.79450097766058,index,NA
51059482202,tract,"Fairfax, Virginia",2019,RISK_SCORE,8.17131717988173,index,NA
51059482302,tract,"Fairfax, Virginia",2019,RISK_SCORE,8.20916116884993,index,NA
51013102600,tract,"Arlington, Virginia",2019,RISK_SCORE,9.23473128566057,index,NA
51013102702,tract,"Arlington, Virginia",2019,RISK_SCORE,7.94047770268074,index,NA
51013102801,tract,"Arlington, Virginia",2019,RISK_SCORE,11.8765156158483,index,NA
51013103000,tract,"Arlington, Virginia",2019,RISK_SCORE,8.25205040354771,index,NA
51059491401,tract,"Fairfax, Virginia",2019,RISK_SCORE,8.20399067569054,index,NA
51059482400,tract,"Fairfax, Virginia",2019,RISK_SCORE,5.31861898365427,index,NA
51059482503,tract,"Fairfax, Virginia",2019,RISK_SCORE,7.34798344696638,index,NA
51059490501,tract,"Fairfax, Virginia",2019,RISK_SCORE,7.62842720613947,index,NA
51059491201,tract,"Fairfax, Virginia",2019,RISK_SCORE,8.74948348170231,index,NA
51059491303,tract,"Fairfax, Virginia",2019,RISK_SCORE,6.39853042453741,index,NA
51013103200,tract,"Arlington, Virginia",2019,RISK_SCORE,10.5110959107574,index,NA
51013103501,tract,"Arlington, Virginia",2019,RISK_SCORE,8.94247359156452,index,NA
51013103601,tract,"Arlington, Virginia",2019,RISK_SCORE,7.09300605679886,index,NA
51059491403,tract,"Fairfax, Virginia",2019,RISK_SCORE,6.2538017251104,index,NA
51059491501,tract,"Fairfax, Virginia",2019,RISK_SCORE,8.90904565410494,index,NA
51059491601,tract,"Fairfax, Virginia",2019,RISK_SCORE,9.18926659363019,index,NA
51059491602,tract,"Fairfax, Virginia",2019,RISK_SCORE,8.93026061309802,index,NA
51059491705,tract,"Fairfax, Virginia",2019,RISK_SCORE,6.20762296727968,index,NA
51059492100,tract,"Fairfax, Virginia",2019,RISK_SCORE,6.56054889523773,index,NA
51059980300,tract,"Fairfax, Virginia",2019,RISK_SCORE,NA,index,NA
51059415100,tract,"Fairfax, Virginia",2019,RISK_SCORE,5.85835444405599,index,NA
51059415800,tract,"Fairfax, Virginia",2019,RISK_SCORE,6.76312953570118,index,NA
51059415900,tract,"Fairfax, Virginia",2019,RISK_SCORE,7.34922799460348,index,NA
51059420501,tract,"Fairfax, Virginia",2019,RISK_SCORE,5.99558644657375,index,NA
51059420503,tract,"Fairfax, Virginia",2019,RISK_SCORE,6.04346078876803,index,NA
51059420600,tract,"Fairfax, Virginia",2019,RISK_SCORE,7.51014336421543,index,NA
51059421800,tract,"Fairfax, Virginia",2019,RISK_SCORE,10.2127406457376,index,NA
51059421002,tract,"Fairfax, Virginia",2019,RISK_SCORE,7.6067244522762,index,NA
51059421300,tract,"Fairfax, Virginia",2019,RISK_SCORE,7.01090330611813,index,NA
51059421500,tract,"Fairfax, Virginia",2019,RISK_SCORE,12.1134078558251,index,NA
51107610504,tract,"Loudoun, Virginia",2019,RISK_SCORE,12.2742885406569,index,NA
51107610507,tract,"Loudoun, Virginia",2019,RISK_SCORE,10.2782767651748,index,NA
51107610601,tract,"Loudoun, Virginia",2019,RISK_SCORE,11.9816178071792,index,NA
51107610604,tract,"Loudoun, Virginia",2019,RISK_SCORE,10.2978505174867,index,NA
